Exp,Site,Hole,Core,Type,Sect,Top offset (cm),Bottom offset (cm),Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Alkalinity (mM),pH (none),Timestamp (UTC),Text ID
374,U1524,C,16,R,2,137.0,147.0,396.28,396.380,396.280,396.380,16.053,7.802,2018-02-10 20:46:00,LIQ9386661
