Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Top depth CCSF-379-U1533-ABCD-20191030 (m),Bottom depth CCSF-379-U1533-ABCD-20191030 (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Calcium,Ca (mM),23.62,318.127,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Iron,Fe (µM),1.54,238.204,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Iron,Fe (µM),rejected,239.563,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Iron,Fe (µM),1.13,259.94,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Potassium,K (mM),4.92,766.491,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Potassium,K (mM),4.57,769.897,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Lithium,Li (µM),332.15,670.783,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Magnesium,Mg (mM),43.28,202.582,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Magnesium,Mg (mM),42.19,277.983,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Magnesium,Mg (mM),41.11,279.078,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Manganese,Mn (µM),36.31,257.61,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Manganese,Mn (µM),35.57,259.372,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Sodium,Na (mM),482.54,330.298,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Sodium,Na (mM),475.56,589.592,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Sulfur,S (mM),8.68,182.562,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Silicon,Si (µM),624.38,221.667,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Silicon,Si (µM),622.76,251.611,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Silicon,Si (µM),621.86,288.158,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Strontium,Sr (µM),142.57,407.771,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Strontium,Sr (µM),147.01,421.552,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,24,X,4,220.12,220.270,220.120,220.270,220.120,220.270,Strontium,Sr (µM),143.07,460.733,,,,2019-03-03 15:51:27,LIQ9782991,113298961,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Boron,B (mM),327.04,249.678,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Boron,B (mM),327.01,249.772,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Barium,Ba (µM),1.38,230.424,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Barium,Ba (µM),1.85,455.403,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Calcium,Ca (mM),21.71,315.887,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Calcium,Ca (mM),21.9,317.933,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Calcium,Ca (mM),21.85,318.127,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Iron,Fe (µM),rejected,238.204,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Iron,Fe (µM),bdl,239.563,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Iron,Fe (µM),bdl,259.94,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Potassium,K (mM),4.21,766.491,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Potassium,K (mM),3.92,769.897,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Lithium,Li (µM),324.16,670.783,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Magnesium,Mg (mM),37.87,202.582,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Magnesium,Mg (mM),36.69,277.983,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Magnesium,Mg (mM),35.84,279.078,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Manganese,Mn (µM),40.74,257.61,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Manganese,Mn (µM),40.38,259.372,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Sodium,Na (mM),450.33,330.298,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Sodium,Na (mM),453.62,589.592,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Sulfur,S (mM),5.98,182.562,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Silicon,Si (µM),639.17,221.667,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Silicon,Si (µM),633.43,251.611,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Silicon,Si (µM),632.91,288.158,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Strontium,Sr (µM),143.7,407.771,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Strontium,Sr (µM),144.34,421.552,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,26,X,2,236.2,236.350,236.200,236.350,236.200,236.350,Strontium,Sr (µM),143.15,460.733,,,,2019-03-03 16:05:08,LIQ9783981,113299091,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Boron,B (mM),374.36,249.678,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Boron,B (mM),377.68,249.772,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Barium,Ba (µM),1.98,230.424,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Barium,Ba (µM),2.46,455.403,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Calcium,Ca (mM),22.39,315.887,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Calcium,Ca (mM),22.23,317.933,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Calcium,Ca (mM),22.39,318.127,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Iron,Fe (µM),2.36,238.204,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Iron,Fe (µM),rejected,239.563,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Iron,Fe (µM),rejected,259.94,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Potassium,K (mM),3.91,766.491,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Potassium,K (mM),3.63,769.897,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Lithium,Li (µM),315.98,670.783,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Magnesium,Mg (mM),36.38,202.582,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Magnesium,Mg (mM),35.64,277.983,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Magnesium,Mg (mM),35.12,279.078,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Manganese,Mn (µM),33.25,257.61,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Manganese,Mn (µM),33.05,259.372,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Sodium,Na (mM),463.4,330.298,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Sodium,Na (mM),462.5,589.592,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Phosphorus,P (µM),rejected,213.618,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Sulfur,S (mM),4.64,182.562,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Silicon,Si (µM),803.74,221.667,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Silicon,Si (µM),789.7,251.611,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Silicon,Si (µM),789.98,288.158,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Strontium,Sr (µM),153.19,407.771,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Strontium,Sr (µM),157,421.552,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,28,X,2,255.31,255.460,255.310,255.460,255.310,255.460,Strontium,Sr (µM),156.47,460.733,,,,2019-03-03 15:34:13,LIQ9784511,113298871,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Boron,B (mM),728.7,249.678,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Boron,B (mM),735.66,249.772,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Barium,Ba (µM),24.34,230.424,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Barium,Ba (µM),24.67,455.403,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Calcium,Ca (mM),22.11,315.887,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Calcium,Ca (mM),22.29,317.933,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Calcium,Ca (mM),22.24,318.127,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Iron,Fe (µM),rejected,238.204,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Iron,Fe (µM),rejected,239.563,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Iron,Fe (µM),bdl,259.94,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Potassium,K (mM),4.67,766.491,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Potassium,K (mM),4.33,769.897,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Lithium,Li (µM),229.79,670.783,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Magnesium,Mg (mM),32.04,202.582,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Magnesium,Mg (mM),31.52,277.983,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Magnesium,Mg (mM),29.98,279.078,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Manganese,Mn (µM),9.89,257.61,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Manganese,Mn (µM),9.83,259.372,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Sodium,Na (mM),471.63,330.298,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Sodium,Na (mM),469.13,589.592,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Phosphorus,P (µM),rejected,213.618,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Sulfur,S (mM),2.38,182.562,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Silicon,Si (µM),629.89,221.667,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Silicon,Si (µM),615.69,251.611,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Silicon,Si (µM),614.58,288.158,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Strontium,Sr (µM),180.47,407.771,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Strontium,Sr (µM),181.59,421.552,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,39,R,3,345.91,346.060,345.910,346.060,345.910,346.060,Strontium,Sr (µM),179.58,460.733,,,,2019-03-09 08:03:03,LIQ9786661,113331541,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Boron,B (mM),934.47,249.678,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Boron,B (mM),941.95,249.772,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Barium,Ba (µM),85.87,230.424,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Barium,Ba (µM),85.69,455.403,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Calcium,Ca (mM),22.47,315.887,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Calcium,Ca (mM),22.3,317.933,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Calcium,Ca (mM),22.59,318.127,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Iron,Fe (µM),rejected,238.204,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Iron,Fe (µM),rejected,239.563,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Iron,Fe (µM),rejected,259.94,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Potassium,K (mM),4.6,766.491,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Potassium,K (mM),4.27,769.897,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Lithium,Li (µM),219.77,670.783,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Magnesium,Mg (mM),29.5,202.582,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Magnesium,Mg (mM),28.75,277.983,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Magnesium,Mg (mM),27.83,279.078,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Manganese,Mn (µM),8.85,257.61,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Manganese,Mn (µM),8.79,259.372,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Sodium,Na (mM),471.02,330.298,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Sodium,Na (mM),470.96,589.592,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Phosphorus,P (µM),rejected,213.618,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Sulfur,S (mM),1.24,182.562,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Silicon,Si (µM),674.31,221.667,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Silicon,Si (µM),658.07,251.611,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Silicon,Si (µM),660.5,288.158,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Strontium,Sr (µM),195.93,407.771,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Strontium,Sr (µM),192.86,421.552,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
379,U1533,B,42,R,3,374.82,374.970,374.820,374.970,374.820,374.970,Strontium,Sr (µM),191.13,460.733,,,,2019-03-09 08:03:41,LIQ9787521,113331551,20uL HNO3,,
