Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,Text ID
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Potassium,K 766.491,10.33248082,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Lithium,Li 670.783,25.9328627,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Magnesium,Mg 279.553,43.5211847,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Manganese,"Mn 257.610 ",84.81980342,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Sodium,Na 589.592,444.2801218,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Sulfur,S 182.562,20.71116656,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Silicon,Si 288.158,757.9209683,,,LIQ9354781
374,U1524,A,3,H,6,22.45,22.500,22.079,22.127,Strontium,Sr 421.552,93.47181009,,,LIQ9354781
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Boron,B 249.772,478.2608696,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Barium,Ba 455.403,bdl,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Calcium,Ca 317.933,9.98003992,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Potassium,K 766.491,9.89769821,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Lithium,Li 670.783,24.49214811,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Magnesium,Mg 279.553,41.91690662,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Manganese,"Mn 257.610 ",73.89879869,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Sodium,Na 589.592,448.1948673,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Sulfur,S 182.562,18.80848409,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Silicon,Si 288.158,896.760413,,,LIQ9355171
374,U1524,A,4,H,3,27.45,27.500,27.450,27.500,Strontium,Sr 421.552,97.46633189,,,LIQ9355171
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Boron,B 249.772,475.4856614,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Barium,Ba 455.403,bdl,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Calcium,Ca 317.933,9.730538922,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Potassium,K 766.491,9.15601023,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Lithium,Li 670.783,27.37357729,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Magnesium,Mg 279.553,41.54668861,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Manganese,"Mn 257.610 ",60.42955952,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Sodium,Na 589.592,441.6267943,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Sulfur,S 182.562,14.81597006,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Silicon,Si 288.158,768.9569242,,,LIQ9355601
374,U1524,A,5,H,5,39.95,40.000,39.556,39.603,Strontium,Sr 421.552,102.1456289,,,LIQ9355601
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Boron,B 249.772,522.6641998,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Barium,Ba 455.403,bdl,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Calcium,Ca 317.933,9.2814371260,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Potassium,K 766.491,8.976982097,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Lithium,Li 670.783,28.81429189,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Magnesium,Mg 279.553,40.80625257,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Manganese,"Mn 257.610 ",50.78267201,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Sodium,Na 589.592,441.2353197,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Sulfur,S 182.562,11.32252027,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Silicon,Si 288.158,836.9526522,,,LIQ9356041
374,U1524,A,6,H,6,50.63,50.680,50.158,50.205,Strontium,Sr 421.552,108.3086053,,,LIQ9356041
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Boron,B 249.772,547.6410731,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Barium,Ba 455.403,bdl,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Calcium,Ca 317.933,8.557884232,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Potassium,K 766.491,8.976982097,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Lithium,Li 670.783,30.25500648,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Magnesium,Mg 279.553,39.36651584,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Manganese,"Mn 257.610 ",43.86603568,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Sodium,Na 589.592,453.5450196,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Sulfur,S 182.562,8.2345602,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Silicon,Si 288.158,901.0323959,,,LIQ9356551
374,U1524,A,7,H,6,60.28,60.330,59.969,60.017,Strontium,Sr 421.552,113.7868067,,,LIQ9356551
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Boron,B 249.772,481.0360777,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Barium,Ba 455.403,bdl,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Calcium,Ca 317.933,8.1337325350,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Potassium,K 766.491,8.797953964,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Lithium,Li 670.783,27.37357729,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Magnesium,Mg 279.553,39.53105718,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Manganese,"Mn 257.610 ",36.22133236,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Sodium,Na 589.592,442.1922575,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Sulfur,S 182.562,6.207111666,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Silicon,Si 288.158,1018.155927,,,LIQ9357011
374,U1524,A,8,H,3,65.45,65.500,65.450,65.500,Strontium,Sr 421.552,118.694362,,,LIQ9357011
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Boron,B 249.772,555.0416281,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Barium,Ba 455.403,bdl,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Calcium,Ca 317.933,7.1107784430,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Potassium,K 766.491,8.31202046,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Lithium,Li 670.783,28.81429189,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Magnesium,Mg 279.553,35.12957631,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Manganese,"Mn 257.610 ",22.93410994,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Sodium,Na 589.592,444.1061331,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Sulfur,S 182.562,2.121023082,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Silicon,Si 288.158,825.2046992,,,LIQ9357611
374,U1524,A,9,H,6,79.18,79.230,78.713,78.760,Strontium,Sr 421.552,131.8192194,,,LIQ9357611
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Boron,B 249.772,589.2691952,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Barium,Ba 455.403,106.0219908,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Calcium,Ca 317.933,6.387225549,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Potassium,K 766.491,8.337595908,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Lithium,Li 670.783,28.81429189,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Magnesium,Mg 279.553,36.15795969,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Manganese,"Mn 257.610 ",7.826720058,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Sodium,Na 589.592,453.4145281,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Sulfur,S 182.562,bdl,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Silicon,Si 288.158,952.2961908,,,LIQ9358121
374,U1524,A,10,H,6,89.02,89.070,88.561,88.608,Strontium,Sr 421.552,140.3789089,,,LIQ9358121
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Boron,B 249.772,624.4218316,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Barium,Ba 455.403,176.6547732,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Calcium,Ca 317.933,6.412175649,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Potassium,K 766.491,8.1841432230,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Lithium,Li 670.783,31.69572108,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Magnesium,Mg 279.553,35.62320033,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Manganese,"Mn 257.610 ",11.10302148,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Sodium,Na 589.592,449.8042627,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Sulfur,S 182.562,bdl,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Silicon,Si 288.158,903.1683873,,,LIQ9358661
374,U1524,A,11,H,6,98.54,98.590,97.978,98.025,Strontium,Sr 421.552,144.1451723,,,LIQ9358661
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Boron,B 249.772,607.7705828,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Barium,Ba 455.403,217.1411927,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Calcium,Ca 317.933,6.462075848,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Potassium,K 766.491,7.953964194,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Lithium,Li 670.783,34.57715027,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Magnesium,Mg 279.553,35.0061703,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Manganese,"Mn 257.610 ",8.736803786,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Sodium,Na 589.592,445.0630709,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Sulfur,S 182.562,bdl,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Silicon,Si 288.158,903.8803845,,,LIQ9359361
374,U1524,A,12,H,6,107.74,107.790,107.204,107.251,Strontium,Sr 421.552,147.454919,,,LIQ9359361
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Boron,B 249.772,669.7502313,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Barium,Ba 455.403,319.0854147,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Calcium,Ca 317.933,7.385229541,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Potassium,K 766.491,7.9283887470,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Lithium,Li 670.783,40.34000864,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Magnesium,Mg 279.553,36.32250103,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Manganese,"Mn 257.610 ",12.55915544,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Sodium,Na 589.592,455.1109178,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Sulfur,S 182.562,bdl,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Silicon,Si 288.158,947.3122108,,,LIQ9360731
374,U1524,A,15,H,6,136.33,136.380,135.740,135.787,Strontium,Sr 421.552,155.7863501,,,LIQ9360731
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Boron,B 249.772,746.5309898,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Barium,Ba 455.403,380.3247652,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Calcium,Ca 317.933,7.984031936,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Potassium,K 766.491,7.749360614,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Lithium,Li 670.783,44.66215243,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Magnesium,Mg 279.553,33.27848622,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Manganese,"Mn 257.610 ",13.83327266,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Sodium,Na 589.592,451.5441496,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Sulfur,S 182.562,bdl,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Silicon,Si 288.158,975.4360983,,,LIQ9361981
374,U1524,A,18,H,2,158.89,158.940,158.825,158.874,Strontium,Sr 421.552,158.5254508,,,LIQ9361981
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Boron,B 249.772,805.7354302,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Barium,Ba 455.403,418.7723003,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Calcium,Ca 317.933,8.333333333,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Potassium,K 766.491,7.340153453,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Lithium,Li 670.783,50.42501081,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Magnesium,Mg 279.553,31.71534348,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Manganese,"Mn 257.610 ",12.92318893,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Sodium,Na 589.592,444.7150935,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Sulfur,S 182.562,bdl,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Silicon,Si 288.158,917.7643289,,,LIQ9363501
374,U1524,A,21,H,6,188.53,188.580,188.102,188.150,Strontium,Sr 421.552,160.3515179,,,LIQ9363501
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Boron,B 249.772,877.8908418,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Barium,Ba 455.403,439.6708658,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Calcium,Ca 317.933,8.75748503,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Potassium,K 766.491,7.544757033,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Lithium,Li 670.783,57.62858378,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Magnesium,Mg 279.553,29.57630605,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Manganese,"Mn 257.610 ",15.65344012,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Sodium,Na 589.592,449.2387995,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Sulfur,S 182.562,bdl,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Silicon,Si 288.158,945.8882164,,,LIQ9365201
374,U1524,A,24,H,6,216.69,216.740,216.484,216.533,Strontium,Sr 421.552,163.6612646,,,LIQ9365201
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Boron,B 249.772,997.2247919,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Barium,Ba 455.403,449.2827496,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Calcium,Ca 317.933,9.081836327,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Potassium,K 766.491,7.4168797950,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Lithium,Li 670.783,63.39144216,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Magnesium,Mg 279.553,29.37062937,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Manganese,"Mn 257.610 ",17.47360757,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Sodium,Na 589.592,464.2453241,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Sulfur,S 182.562,bdl,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Silicon,Si 288.158,975.0800997,,,LIQ9366121
374,U1524,A,27,H,6,245.38,245.430,244.863,244.910,Strontium,Sr 421.552,167.0851404,,,LIQ9366121
