Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,Text ID
374,U1523,B,1,H,4,5.6,5.700,5.600,5.700,Manganese,Mn 257.610,10.19293775,,,LIQ9343011
374,U1523,B,1,H,4,5.6,5.700,5.600,5.700,Sodium,Na 589.592,443.062201,,,LIQ9343011
374,U1523,B,1,H,4,5.6,5.700,5.600,5.700,Sulfur,S 182.562,26.76232065,,,LIQ9343011
374,U1523,B,1,H,4,5.6,5.700,5.600,5.700,Silicon,Si 288.158,652.5453898,,,LIQ9343011
374,U1523,B,1,H,4,5.6,5.700,5.600,5.700,Strontium,Sr 421.552,87.08057521,,,LIQ9343011
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Calcium,Ca 317.933,9.7055888220,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Potassium,K 766.491,11.45780051,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Lithium,Li 670.783,23.05143351,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Magnesium,Mg 279.553,39.9012752,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Manganese,Mn 257.610,10.19293775,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Sodium,Na 589.592,438.8429752,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Sulfur,S 182.562,27.66687461,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Silicon,Si 288.158,618.7255251,,,LIQ9342811
374,U1523,B,1,H,4,5.7,5.800,5.700,5.800,Strontium,Sr 421.552,85.48276649,,,LIQ9342811
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Calcium,Ca 317.933,9.730538922,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Potassium,K 766.491,11.43222506,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Lithium,Li 670.783,23.05143351,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Magnesium,Mg 279.553,42.78074866,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Manganese,Mn 257.610,13.83327266,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Sodium,Na 589.592,439.9304045,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Sulfur,S 182.562,27.19900187,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Silicon,Si 288.158,730.1530794,,,LIQ9345751
374,U1523,B,1,H,5,6,6.100,6.000,6.100,Strontium,Sr 421.552,85.71102488,,,LIQ9345751
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Calcium,Ca 317.933,9.730538922,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Potassium,K 766.491,11.79028133,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Lithium,Li 670.783,23.05143351,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Magnesium,Mg 279.553,43.27437269,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Manganese,Mn 257.610,14.01528941,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Sodium,Na 589.592,437.4510657,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Sulfur,S 182.562,26.98066126,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Silicon,Si 288.158,752.9369883,,,LIQ9345111
374,U1523,B,1,H,5,6.1,6.200,6.100,6.200,Strontium,Sr 421.552,85.48276649,,,LIQ9345111
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Calcium,Ca 317.933,9.730538922,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Potassium,K 766.491,11.68797954,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Lithium,Li 670.783,23.05143351,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Magnesium,Mg 279.553,41.34101193,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Manganese,Mn 257.610,14.19730615,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Sodium,Na 589.592,438.1470204,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Sulfur,S 182.562,26.6687461,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Silicon,Si 288.158,724.4571022,,,LIQ9340141
374,U1523,B,1,H,5,6.2,6.300,6.200,6.300,Strontium,Sr 421.552,85.59689569,,,LIQ9340141
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Calcium,Ca 317.933,8.308383234,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Potassium,K 766.491,9.974424552,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Lithium,Li 670.783,18.72928973,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Magnesium,Mg 279.553,27.1904566,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Manganese,Mn 257.610,13.10520568,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Sodium,Na 589.592,375.6415833,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Sulfur,S 182.562,23.17529632,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Silicon,Si 288.158,661.4453542,,,LIQ9342031
374,U1523,B,1,H,5,6.5,6.600,6.500,6.600,Strontium,Sr 421.552,73.04268432,,,LIQ9342031
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Calcium,Ca 317.933,9.555888224,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Potassium,K 766.491,12.1483376,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Lithium,Li 670.783,23.05143351,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Magnesium,Mg 279.553,41.75236528,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Manganese,Mn 257.610,13.83327266,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Sodium,Na 589.592,435.9286646,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Sulfur,S 182.562,27.10542732,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Silicon,Si 288.158,718.0491278,,,LIQ9345941
374,U1523,B,1,H,5,6.6,6.700,6.600,6.700,Strontium,Sr 421.552,84.56973294,,,LIQ9345941
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Calcium,Ca 317.933,9.680638723,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Potassium,K 766.491,12.53196931,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Lithium,Li 670.783,23.05143351,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Magnesium,Mg 279.553,42.32825998,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Manganese,Mn 257.610,13.65125592,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Sodium,Na 589.592,450.2392344,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Sulfur,S 182.562,27.23019339,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Silicon,Si 288.158,671.0573158,,,LIQ9346081
374,U1523,B,1,H,5,6.7,6.800,6.700,6.800,Strontium,Sr 421.552,86.28167085,,,LIQ9346081
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Calcium,Ca 317.933,8.233532934,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Potassium,K 766.491,9.846547315,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Lithium,Li 670.783,18.72928973,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Magnesium,Mg 279.553,25.95639654,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Manganese,Mn 257.610,12.01310521,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Sodium,Na 589.592,370.4654197,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Sulfur,S 182.562,23.36244541,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Silicon,Si 288.158,586.6856533,,,LIQ9342221
374,U1523,B,1,H,5,7,7.100,7.000,7.100,Strontium,Sr 421.552,72.47203835,,,LIQ9342221
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Calcium,Ca 317.933,9.530938124,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Potassium,K 766.491,12.1483376,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Lithium,Li 670.783,23.05143351,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Magnesium,Mg 279.553,41.17647059,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Manganese,Mn 257.610,12.3771387,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Sodium,Na 589.592,438.6254893,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Sulfur,S 182.562,27.23019339,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Silicon,Si 288.158,639.7294411,,,LIQ9346011
374,U1523,B,1,H,5,7.1,7.200,7.100,7.200,Strontium,Sr 421.552,84.56973294,,,LIQ9346011
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Calcium,Ca 317.933,9.630738523,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Potassium,K 766.491,11.40664962,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Lithium,Li 670.783,23.05143351,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Magnesium,Mg 279.553,40.76511724,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Manganese,Mn 257.610,14.19730615,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Sodium,Na 589.592,436.3636364,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Sulfur,S 182.562,27.07423581,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Silicon,Si 288.158,694.1972232,,,LIQ9345851
374,U1523,B,1,H,5,7.2,7.300,7.200,7.300,Strontium,Sr 421.552,84.68386213,,,LIQ9345851
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Calcium,Ca 317.933,9.580838323,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Potassium,K 766.491,11.53452685,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Lithium,Li 670.783,23.05143351,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Magnesium,Mg 279.553,42.73961333,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Manganese,Mn 257.610,13.46923917,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Sodium,Na 589.592,438.1035233,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Sulfur,S 182.562,26.38802246,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Silicon,Si 288.158,736.5610538,,,LIQ9340221
374,U1523,B,1,H,6,7.5,7.600,7.500,7.600,Strontium,Sr 421.552,84.34147455,,,LIQ9340221
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Calcium,Ca 317.933,9.605788423,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Potassium,K 766.491,11.20204604,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Lithium,Li 670.783,21.61071892,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Magnesium,Mg 279.553,40.43603455,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Manganese,Mn 257.610,14.19730615,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Sodium,Na 589.592,434.2322749,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Sulfur,S 182.562,26.73112913,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Silicon,Si 288.158,723.745105,,,LIQ9345021
374,U1523,B,1,H,6,7.6,7.700,7.600,7.700,Strontium,Sr 421.552,84.34147455,,,LIQ9345021
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Calcium,Ca 317.933,9.855289421,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Potassium,K 766.491,11.53452685,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Lithium,Li 670.783,23.05143351,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Magnesium,Mg 279.553,42.16371863,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Manganese,Mn 257.610,15.65344012,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Sodium,Na 589.592,442.7577207,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Sulfur,S 182.562,27.448534,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Silicon,Si 288.158,789.6048416,,,LIQ9340791
374,U1523,B,1,H,6,7.9,8.000,7.900,8.000,Strontium,Sr 421.552,86.62405843,,,LIQ9340791
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Calcium,Ca 317.933,9.8053892220,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Potassium,K 766.491,12.42966752,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Lithium,Li 670.783,23.05143351,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Magnesium,Mg 279.553,41.4232826,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Manganese,Mn 257.610,12.74117219,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Sodium,Na 589.592,449.4127882,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Sulfur,S 182.562,27.04304429,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Silicon,Si 288.158,678.1772873,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Strontium,Sr 421.552,86.50992924,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Calcium,Ca 317.933,9.630738523,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Potassium,K 766.491,12.42966752,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Lithium,Li 670.783,23.05143351,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Magnesium,Mg 279.553,41.71122995,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Manganese,Mn 257.610,12.55915544,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Sodium,Na 589.592,445.7155285,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Sulfur,S 182.562,26.94946974,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Silicon,Si 288.158,678.8892844,,,LIQ9345681
374,U1523,B,1,H,6,8,8.100,8.000,8.100,Strontium,Sr 421.552,86.39580005,,,LIQ9345681
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Calcium,Ca 317.933,9.730538922,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Potassium,K 766.491,11.58567775,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Lithium,Li 670.783,23.05143351,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Magnesium,Mg 279.553,39.53105718,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Manganese,Mn 257.610,15.83545686,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,,,,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Sodium,Na 589.592,444.2801218,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Sulfur,S 182.562,27.19900187,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Silicon,Si 288.158,727.6610894,,,LIQ9345611
374,U1523,B,1,H,6,8.1,8.200,8.100,8.200,Strontium,Sr 421.552,86.50992924,,,LIQ9345611
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Calcium,Ca 317.933,11.12774451,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Potassium,K 766.491,10.07672634,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Lithium,Li 670.783,23.05143351,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Magnesium,Mg 279.553,40.31262855,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Manganese,Mn 257.610,25.84637787,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Sodium,Na 589.592,444.1496303,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Sulfur,S 182.562,20.14971928,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Silicon,Si 288.158,831.256675,,,LIQ9341221
374,U1523,B,5,F,2,59.08,59.130,59.080,59.130,Strontium,Sr 421.552,99.292399,,,LIQ9341221
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Calcium,Ca 317.933,11.07784431,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Potassium,K 766.491,9.872122762,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Lithium,Li 670.783,23.05143351,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Magnesium,Mg 279.553,39.16083916,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Manganese,Mn 257.610,29.66872952,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Sodium,Na 589.592,444.1931274,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Sulfur,S 182.562,18.621335,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Silicon,Si 288.158,803.488786,,,LIQ9341741
374,U1523,B,7,F,2,68.41,68.510,68.350,68.448,Strontium,Sr 421.552,100.3195617,,,LIQ9341741
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Calcium,Ca 317.933,11.02794411,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Potassium,K 766.491,9.718670077,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Lithium,Li 670.783,25.9328627,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Magnesium,Mg 279.553,37.63883176,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Manganese,Mn 257.610,32.7630142,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Sodium,Na 589.592,449.8477599,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Sulfur,S 182.562,17.31129133,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Silicon,Si 288.158,854.752581,,,LIQ9342711
374,U1523,B,10,F,2,82.34,82.390,82.340,82.390,Strontium,Sr 421.552,103.2869208,,,LIQ9342711
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Calcium,Ca 317.933,10.92814371,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Potassium,K 766.491,9.232736573,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Lithium,Li 670.783,43.22143783,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Magnesium,Mg 279.553,35.08844097,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Manganese,Mn 257.610,28.21259556,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Sodium,Na 589.592,447.2379295,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Sulfur,S 182.562,12.28945727,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Silicon,Si 288.158,1019.223923,,,LIQ9346871
374,U1523,B,20,F,2,130.4,130.500,130.381,130.480,Strontium,Sr 421.552,116.7541657,,,LIQ9346871
