Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,Text ID
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Boron,B 249.772,433.8575393,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Barium,Ba 455.403,bdl,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Calcium,Ca 317.933,9.605788423,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Potassium,K 766.491,11.04859335,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Lithium,Li 670.783,27.37357729,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Magnesium,Mg 279.553,45.45454545,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Manganese,"Mn 257.610 ",32.94503094,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Sodium,Na 589.592,444.7585907,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Sulfur,S 182.562,26.88708671,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Silicon,Si 288.158,504.0939836,,,LIQ9369751
374,U1524,B,1,H,2,1.05,1.100,1.042,1.092,Strontium,Sr 421.552,85.93928327,,,LIQ9369751
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Boron,B 249.772,433.8575393,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Barium,Ba 455.403,bdl,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Calcium,Ca 317.933,9.505988024,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Potassium,K 766.491,10.81841432,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Lithium,Li 670.783,25.9328627,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Magnesium,Mg 279.553,43.76799671,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Manganese,"Mn 257.610 ",64.97997816,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Sodium,Na 589.592,430.6220096,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Sulfur,S 182.562,26.32563943,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Silicon,Si 288.158,541.4738341,,,LIQ9370491
374,U1524,B,1,H,2,1.45,1.500,1.439,1.489,Strontium,Sr 421.552,85.3686373,,,LIQ9370491
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Boron,B 249.772,439.4079556,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Barium,Ba 455.403,bdl,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Calcium,Ca 317.933,9.505988024,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Potassium,K 766.491,10.79283887,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Lithium,Li 670.783,25.9328627,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Magnesium,Mg 279.553,46.56519951,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Manganese,"Mn 257.610 ",80.81543502,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Sodium,Na 589.592,433.5798173,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Sulfur,S 182.562,26.35683094,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Silicon,Si 288.158,573.5137059,,,LIQ9371451
374,U1524,B,1,H,2,1.85,1.900,1.836,1.886,Strontium,Sr 421.552,84.56973294,,,LIQ9371451
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Boron,B 249.772,420.906568,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Barium,Ba 455.403,bdl,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Calcium,Ca 317.933,9.431137725,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Potassium,K 766.491,10.86956522,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Lithium,Li 670.783,25.9328627,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Magnesium,Mg 279.553,43.23323735,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Manganese,"Mn 257.610 ",79.72333455,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Sodium,Na 589.592,434.754241,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Sulfur,S 182.562,26.16968185,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Silicon,Si 288.158,568.1737273,,,LIQ9371651
374,U1524,B,1,H,3,2.25,2.300,2.233,2.283,Strontium,Sr 421.552,83.77082858,,,LIQ9371651
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Boron,B 249.772,463.4597595,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Barium,Ba 455.403,bdl,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Calcium,Ca 317.933,9.530938124,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Potassium,K 766.491,10.63938619,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Lithium,Li 670.783,25.9328627,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Magnesium,Mg 279.553,47.34677088,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Manganese,"Mn 257.610 ",84.27375319,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Sodium,Na 589.592,442.6272292,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Sulfur,S 182.562,26.35683094,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Silicon,Si 288.158,600.2135991,,,LIQ9372251
374,U1524,B,1,H,3,2.65,2.700,2.630,2.679,Strontium,Sr 421.552,85.71102488,,,LIQ9372251
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Boron,B 249.772,444.9583719,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Barium,Ba 455.403,bdl,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Calcium,Ca 317.933,9.481037924,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Potassium,K 766.491,10.74168798,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Lithium,Li 670.783,25.9328627,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Magnesium,Mg 279.553,43.6445907,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Manganese,"Mn 257.610 ",85.5478704,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Sodium,Na 589.592,428.969117,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Sulfur,S 182.562,26.20087336,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Silicon,Si 288.158,599.501602,,,LIQ9371271
374,U1524,B,1,H,4,3.45,3.500,3.424,3.474,Strontium,Sr 421.552,84.68386213,,,LIQ9371271
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Boron,B 249.772,459.759482,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Barium,Ba 455.403,bdl,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Calcium,Ca 317.933,9.555888224,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Potassium,K 766.491,10.81841432,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Lithium,Li 670.783,25.9328627,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Magnesium,Mg 279.553,41.29987659,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Manganese,"Mn 257.610 ",87.9140881,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Sodium,Na 589.592,438.0600261,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Sulfur,S 182.562,26.23206488,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Silicon,Si 288.158,583.4816661,,,LIQ9371361
374,U1524,B,1,H,4,3.85,3.900,3.821,3.871,Strontium,Sr 421.552,84.22734535,,,LIQ9371361
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Boron,B 249.772,472.7104533,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Barium,Ba 455.403,bdl,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Calcium,Ca 317.933,9.530938124,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Potassium,K 766.491,10.69053708,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Lithium,Li 670.783,25.9328627,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Magnesium,Mg 279.553,46.48292884,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Manganese,"Mn 257.610 ",89.37022206,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Sodium,Na 589.592,431.491953,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Sulfur,S 182.562,26.23206488,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Silicon,Si 288.158,587.0416518,,,LIQ9370911
374,U1524,B,1,H,4,4.25,4.300,4.218,4.268,Strontium,Sr 421.552,85.14037891,,,LIQ9370911
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Boron,B 249.772,449.5837188,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Barium,Ba 455.403,bdl,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Calcium,Ca 317.933,9.580838323,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Potassium,K 766.491,10.84398977,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Lithium,Li 670.783,25.9328627,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Magnesium,Mg 279.553,41.99917729,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Manganese,"Mn 257.610 ",86.63997088,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Sodium,Na 589.592,437.0595911,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Sulfur,S 182.562,26.04491578,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Silicon,Si 288.158,572.4457102,,,LIQ9371091
374,U1524,B,1,H,5,4.65,4.700,4.614,4.664,Strontium,Sr 421.552,85.02624971,,,LIQ9371091
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Boron,B 249.772,457.9093432,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Barium,Ba 455.403,bdl,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Calcium,Ca 317.933,9.730538922,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Potassium,K 766.491,10.97186701,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Lithium,Li 670.783,25.9328627,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Magnesium,Mg 279.553,45.66022213,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Manganese,"Mn 257.610 ",85.36585366,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Sodium,Na 589.592,440.800348,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Sulfur,S 182.562,26.29444791,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Silicon,Si 288.158,573.1577074,,,LIQ9370261
374,U1524,B,1,H,5,5.05,5.100,5.011,5.061,Strontium,Sr 421.552,87.08057521,,,LIQ9370261
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Boron,B 249.772,423.6817761,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Barium,Ba 455.403,bdl,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Calcium,Ca 317.933,9.780439122,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Potassium,K 766.491,10.84398977,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Lithium,Li 670.783,25.9328627,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Magnesium,Mg 279.553,46.93541752,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Manganese,"Mn 257.610 ",94.28467419,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Sodium,Na 589.592,442.1052632,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Sulfur,S 182.562,25.63942608,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Silicon,Si 288.158,580.2776789,,,LIQ9369931
374,U1524,B,1,H,5,5.45,5.500,5.408,5.458,Strontium,Sr 421.552,86.73818763,,,LIQ9369931
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Boron,B 249.772,420.906568,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Barium,Ba 455.403,bdl,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Calcium,Ca 317.933,9.7554890220,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Potassium,K 766.491,10.84398977,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Lithium,Li 670.783,25.9328627,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Magnesium,Mg 279.553,45.70135747,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Manganese,"Mn 257.610 ",93.19257372,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Sodium,Na 589.592,444.845585,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Sulfur,S 182.562,25.79538366,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Silicon,Si 288.158,608.4015664,,,LIQ9370391
374,U1524,B,1,H,6,5.85,5.900,5.805,5.855,Strontium,Sr 421.552,87.3088336,,,LIQ9370391
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Boron,B 249.772,430.1572618,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Barium,Ba 455.403,bdl,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Calcium,Ca 317.933,9.830339321,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Potassium,K 766.491,10.86956522,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Lithium,Li 670.783,25.9328627,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Magnesium,Mg 279.553,45.70135747,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Manganese,"Mn 257.610 ",94.28467419,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Sodium,Na 589.592,440.4088734,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Sulfur,S 182.562,25.76419214,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Silicon,Si 288.158,601.6375934,,,LIQ9369841
374,U1524,B,1,H,6,6.25,6.300,6.202,6.252,Strontium,Sr 421.552,87.42296279,,,LIQ9369841
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Boron,B 249.772,491.2118409,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Barium,Ba 455.403,bdl,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Calcium,Ca 317.933,9.7055888220,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Potassium,K 766.491,10.74168798,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Lithium,Li 670.783,24.49214811,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Magnesium,Mg 279.553,44.17935006,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Manganese,"Mn 257.610 ",89.37022206,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Sodium,Na 589.592,432.3183993,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Sulfur,S 182.562,25.82657517,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Silicon,Si 288.158,655.0373799,,,LIQ9370171
374,U1524,B,1,H,6,6.65,6.700,6.599,6.649,Strontium,Sr 421.552,85.3686373,,,LIQ9370171
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Boron,B 249.772,495.8371878,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Barium,Ba 455.403,bdl,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Calcium,Ca 317.933,9.680638723,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Potassium,K 766.491,10.89514066,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Lithium,Li 670.783,25.9328627,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Magnesium,Mg 279.553,46.03044015,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Manganese,"Mn 257.610 ",87.73207135,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Sodium,Na 589.592,438.0165289,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Sulfur,S 182.562,25.42108546,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Silicon,Si 288.158,725.5250979,,,LIQ9371181
374,U1524,B,1,H,7,7.16,7.210,7.105,7.155,Strontium,Sr 421.552,86.05341246,,,LIQ9371181
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Boron,B 249.772,511.5633673,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Barium,Ba 455.403,bdl,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Calcium,Ca 317.933,9.630738523,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Potassium,K 766.491,10.86956522,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Lithium,Li 670.783,25.9328627,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Magnesium,Mg 279.553,42.36939531,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Manganese,"Mn 257.610 ",88.46013833,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Sodium,Na 589.592,437.4510657,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Sulfur,S 182.562,25.26512789,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Silicon,Si 288.158,729.4410822,,,LIQ9370591
374,U1524,B,1,H,7,7.56,7.610,7.502,7.552,Strontium,Sr 421.552,85.82515407,,,LIQ9370591
