Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,2,H,1,A,2.0,25.52,25.519,35.260,34.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48301671-379-U1533B-2H-1-A_20190226151838.MSPOINT,379-MSPOINT-48301641-raw_379-u1533b-2h-1-a_1902261518383_mspoint..csv,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,4.0,25.54,25.537,35.280,58.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,6.0,25.56,25.556,35.300,59.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,8.0,25.58,25.575,35.320,56.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,10.0,25.6,25.593,35.340,56.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,12.0,25.62,25.612,35.360,57.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,14.0,25.64,25.631,35.380,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,16.0,25.66,25.649,35.400,63.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,18.0,25.68,25.668,35.420,58.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,20.0,25.7,25.687,35.440,55.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,22.0,25.72,25.705,35.460,60.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,24.0,25.74,25.724,35.480,61.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,26.0,25.76,25.743,35.500,64.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,28.0,25.78,25.761,35.520,52.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,30.0,25.8,25.780,35.540,103.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,32.0,25.82,25.799,35.560,124.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,34.0,25.84,25.817,35.580,61.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,36.0,25.86,25.836,35.600,54.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,38.0,25.88,25.855,35.620,49.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,40.0,25.9,25.873,35.640,62.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,42.0,25.92,25.892,35.660,66.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,44.0,25.94,25.911,35.680,62.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,46.0,25.96,25.929,35.700,56.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,48.0,25.98,25.948,35.720,55.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,50.0,26,25.967,35.740,51.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,52.0,26.02,25.985,35.760,50.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,54.0,26.04,26.004,35.780,60.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,56.0,26.06,26.023,35.800,71.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,58.0,26.08,26.041,35.820,57.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,60.0,26.1,26.060,35.840,54.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,62.0,26.12,26.079,35.860,58.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,64.0,26.14,26.097,35.880,56.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,66.0,26.16,26.116,35.900,53.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,68.0,26.18,26.135,35.920,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,70.0,26.2,26.153,35.940,56.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,72.0,26.22,26.172,35.960,56.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,74.0,26.24,26.191,35.980,57.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,76.0,26.26,26.209,36.000,55.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,78.0,26.28,26.228,36.020,53.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,80.0,26.3,26.246,36.040,50.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,82.0,26.32,26.265,36.060,50.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,84.0,26.34,26.284,36.080,50.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,86.0,26.36,26.302,36.100,52.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,88.0,26.38,26.321,36.120,61.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,90.0,26.4,26.340,36.140,64.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,92.0,26.42,26.358,36.160,51.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,94.0,26.44,26.377,36.180,57.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,96.0,26.46,26.396,36.200,51.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,98.0,26.48,26.414,36.220,51.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,100.0,26.5,26.433,36.240,52.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,102.0,26.52,26.452,36.260,52.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,104.0,26.54,26.470,36.280,53.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,106.0,26.56,26.489,36.300,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,108.0,26.58,26.508,36.320,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,110.0,26.6,26.526,36.340,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,112.0,26.62,26.545,36.360,54.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,114.0,26.64,26.564,36.380,54.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,116.0,26.66,26.582,36.400,56.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,118.0,26.68,26.601,36.420,56.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,120.0,26.7,26.620,36.440,59.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,122.0,26.72,26.638,36.460,62.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,124.0,26.74,26.657,36.480,65.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,126.0,26.76,26.676,36.500,68.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,128.0,26.78,26.694,36.520,72.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,130.0,26.8,26.713,36.540,83.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,132.0,26.82,26.732,36.560,80.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,134.0,26.84,26.750,36.580,80.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,136.0,26.86,26.769,36.600,81.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,138.0,26.88,26.788,36.620,103.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,140.0,26.9,26.806,36.640,64.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,142.0,26.92,26.825,36.660,106.33,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,144.0,26.94,26.844,36.680,92.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,146.0,26.96,26.862,36.700,80.67,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,1,A,148.0,26.98,26.881,36.720,113.00,,,,,SHMSL,2019-02-26 21:18:38,SHLF9764601,113103751,,,
379,U1533,B,2,H,2,A,2.0,27.03,26.928,36.770,22.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48301961-379-U1533B-2H-2-A_20190226153255.MSPOINT,379-MSPOINT-48301941-raw_379-u1533b-2h-2-a_1902261532553_mspoint..csv,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,4.0,27.05,26.946,36.790,72.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,6.0,27.07,26.965,36.810,64.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,8.0,27.09,26.984,36.830,60.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,10.0,27.11,27.002,36.850,69.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,12.0,27.13,27.021,36.870,66.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,14.0,27.15,27.040,36.890,82.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,16.0,27.17,27.058,36.910,94.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,18.0,27.19,27.077,36.930,99.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,20.0,27.21,27.096,36.950,221.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,22.0,27.23,27.114,36.970,137.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,24.0,27.25,27.133,36.990,104.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,26.0,27.27,27.152,37.010,100.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,28.0,27.29,27.170,37.030,114.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,30.0,27.31,27.189,37.050,112.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,32.0,27.33,27.208,37.070,115.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,34.0,27.35,27.226,37.090,126.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,36.0,27.37,27.245,37.110,112.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,38.0,27.39,27.264,37.130,114.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,40.0,27.41,27.282,37.150,107.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,42.0,27.43,27.301,37.170,115.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,44.0,27.45,27.320,37.190,115.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,46.0,27.47,27.338,37.210,110.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,48.0,27.49,27.357,37.230,100.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,50.0,27.51,27.376,37.250,108.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,52.0,27.53,27.394,37.270,104.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,54.0,27.55,27.413,37.290,109.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,56.0,27.57,27.432,37.310,104.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,58.0,27.59,27.450,37.330,105.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,60.0,27.61,27.469,37.350,101.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,62.0,27.63,27.488,37.370,115.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,64.0,27.65,27.506,37.390,126.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,66.0,27.67,27.525,37.410,115.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,68.0,27.69,27.544,37.430,100.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,70.0,27.71,27.562,37.450,88.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,72.0,27.73,27.581,37.470,71.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,74.0,27.75,27.600,37.490,58.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,76.0,27.77,27.618,37.510,49.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,78.0,27.79,27.637,37.530,41.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,80.0,27.81,27.655,37.550,37.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,82.0,27.83,27.674,37.570,37.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,84.0,27.85,27.693,37.590,35.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,86.0,27.87,27.711,37.610,36.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,88.0,27.89,27.730,37.630,68.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,90.0,27.91,27.749,37.650,36.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,92.0,27.93,27.767,37.670,36.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,94.0,27.95,27.786,37.690,36.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,96.0,27.97,27.805,37.710,37.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,98.0,27.99,27.823,37.730,34.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,100.0,28.01,27.842,37.750,36.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,102.0,28.03,27.861,37.770,48.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,104.0,28.05,27.879,37.790,40.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,106.0,28.07,27.898,37.810,42.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,108.0,28.09,27.917,37.830,44.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,110.0,28.11,27.935,37.850,47.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,112.0,28.13,27.954,37.870,43.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,114.0,28.15,27.973,37.890,46.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,116.0,28.17,27.991,37.910,44.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,118.0,28.19,28.010,37.930,46.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,120.0,28.21,28.029,37.950,46.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,122.0,28.23,28.047,37.970,46.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,124.0,28.25,28.066,37.990,46.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,126.0,28.27,28.085,38.010,47.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,128.0,28.29,28.103,38.030,49.67,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,130.0,28.31,28.122,38.050,51.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,132.0,28.33,28.141,38.070,51.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,134.0,28.35,28.159,38.090,53.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,136.0,28.37,28.178,38.110,56.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,138.0,28.39,28.197,38.130,58.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,140.0,28.41,28.215,38.150,68.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,142.0,28.43,28.234,38.170,69.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,144.0,28.45,28.253,38.190,76.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,146.0,28.47,28.271,38.210,85.33,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,2,A,148.0,28.49,28.290,38.230,83.00,,,,,SHMSL,2019-02-26 21:32:55,SHLF9764631,113103851,,,
379,U1533,B,2,H,3,A,2.0,28.54,28.337,38.280,50.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48302411-379-U1533B-2H-3-A_20190226154700.MSPOINT,379-MSPOINT-48302361-raw_379-u1533b-2h-3-a_1902261547003_mspoint..csv,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,4.0,28.56,28.355,38.300,100.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,6.0,28.58,28.374,38.320,109.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,8.0,28.6,28.393,38.340,95.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,10.0,28.62,28.411,38.360,72.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,12.0,28.64,28.430,38.380,64.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,14.0,28.66,28.449,38.400,55.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,16.0,28.68,28.467,38.420,51.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,18.0,28.7,28.486,38.440,49.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,20.0,28.72,28.505,38.460,44.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,22.0,28.74,28.523,38.480,43.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,24.0,28.76,28.542,38.500,43.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,26.0,28.78,28.561,38.520,44.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,28.0,28.8,28.579,38.540,47.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,30.0,28.82,28.598,38.560,42.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,32.0,28.84,28.617,38.580,45.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,34.0,28.86,28.635,38.600,42.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,36.0,28.88,28.654,38.620,43.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,38.0,28.9,28.673,38.640,40.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,40.0,28.92,28.691,38.660,42.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,42.0,28.94,28.710,38.680,43.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,44.0,28.96,28.729,38.700,44.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,46.0,28.98,28.747,38.720,41.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,48.0,29,28.766,38.740,52.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,50.0,29.02,28.785,38.760,41.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,52.0,29.04,28.803,38.780,62.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,54.0,29.06,28.822,38.800,58.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,56.0,29.08,28.841,38.820,59.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,58.0,29.1,28.859,38.840,61.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,60.0,29.12,28.878,38.860,58.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,62.0,29.14,28.897,38.880,62.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,64.0,29.16,28.915,38.900,64.33,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,66.0,29.18,28.934,38.920,65.67,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
379,U1533,B,2,H,3,A,68.0,29.2,28.953,38.940,66.00,,,,,SHMSL,2019-02-26 21:47:00,SHLF9764661,113104011,,,
