Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Run filename,Auxiliary file filename,Instrument,Instrument group,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,C,1,H,5,A,84.0,6.68,6.680,8.930,34.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,86.0,6.7,6.700,8.950,32.33,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,88.0,6.72,6.720,8.970,31.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,90.0,6.74,6.740,8.990,31.33,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,92.0,6.76,6.760,9.010,33.33,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,94.0,6.78,6.780,9.030,35.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,96.0,6.8,6.800,9.050,37.00,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,98.0,6.82,6.820,9.070,40.00,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,100.0,6.84,6.840,9.090,42.00,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,102.0,6.86,6.860,9.110,44.33,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,104.0,6.88,6.880,9.130,44.33,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,106.0,6.9,6.900,9.150,45.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,108.0,6.92,6.920,9.170,59.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,5,A,110.0,6.94,6.940,9.190,61.67,,,,,SHMSL,2019-02-28 15:49:32,SHLF9776351,113182561,,,
379,U1533,C,1,H,6,A,2.0,6.98,6.980,9.230,18.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48396841-379-U1533C-1H-6-A_20190228095715.MSPOINT,379-MSPOINT-48396801-raw_379-u1533c-1h-6-a_1902280957153_mspoint..csv,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,4.0,7,7.000,9.250,85.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,6.0,7.02,7.020,9.270,92.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,8.0,7.04,7.040,9.290,103.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,10.0,7.06,7.060,9.310,80.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,12.0,7.08,7.080,9.330,69.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,14.0,7.1,7.100,9.350,80.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,16.0,7.12,7.120,9.370,72.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,18.0,7.14,7.140,9.390,69.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,20.0,7.16,7.160,9.410,76.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,22.0,7.18,7.180,9.430,88.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,24.0,7.2,7.200,9.450,101.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,26.0,7.22,7.220,9.470,110.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,28.0,7.24,7.240,9.490,218.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,30.0,7.26,7.260,9.510,118.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,32.0,7.28,7.280,9.530,86.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,34.0,7.3,7.300,9.550,64.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,36.0,7.32,7.320,9.570,59.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,38.0,7.34,7.340,9.590,68.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,40.0,7.36,7.360,9.610,80.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,42.0,7.38,7.380,9.630,74.33,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,44.0,7.4,7.400,9.650,89.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,46.0,7.42,7.420,9.670,84.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,48.0,7.44,7.440,9.690,73.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,50.0,7.46,7.460,9.710,71.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,52.0,7.48,7.480,9.730,77.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,54.0,7.5,7.500,9.750,93.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,56.0,7.52,7.520,9.770,93.67,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,6,A,58.0,7.54,7.540,9.790,89.00,,,,,SHMSL,2019-02-28 15:57:15,SHLF9776381,113183201,,,
379,U1533,C,1,H,CC,A,2.0,7.58,7.541,9.830,25.00,379-MSPOINT-47740531-i_pi_ms.ini,379-MSPOINT-48397041-379-U1533C-1H-CC-A_20190228100038.MSPOINT,379-MSPOINT-48397021-raw_379-u1533c-1h-cc-a_1902281000383_mspoint..csv,,SHMSL,2019-02-28 16:00:38,SHLF9776411,113183671,,,
379,U1533,C,1,H,CC,A,4.0,7.6,7.561,9.850,86.67,,,,,SHMSL,2019-02-28 16:00:38,SHLF9776411,113183671,,,
379,U1533,C,1,H,CC,A,6.0,7.62,7.581,9.870,84.00,,,,,SHMSL,2019-02-28 16:00:38,SHLF9776411,113183671,,,
379,U1533,C,1,H,CC,A,8.0,7.64,7.601,9.890,84.67,,,,,SHMSL,2019-02-28 16:00:38,SHLF9776411,113183671,,,
379,U1533,C,1,H,CC,A,10.0,7.66,7.620,9.910,81.67,,,,,SHMSL,2019-02-28 16:00:38,SHLF9776411,113183671,,,
