Exp,Site,Hole,Core,Type,Sect,Top depth CSF-A (m),Bottom depth CSF-A (m),Top depth CSF-B (m),Bottom depth CSF-B (m),Element name,Element symbol,Concentration,Wavelength (nm),Excel filename,ICP file filename,Raw data filename,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,A,1,H,3,4.45,4.500,4.426,4.476,Strontium,Sr (µM),84.94,407.771,,,,2019-02-08 05:12:51,LIQ9710581,112886581,20uL HNO3,,
379,U1532,A,1,H,3,4.45,4.500,4.426,4.476,Strontium,Sr (µM),87.55,421.552,,,,2019-02-08 05:12:51,LIQ9710581,112886581,20uL HNO3,,
379,U1532,A,1,H,3,4.45,4.500,4.426,4.476,Strontium,Sr (µM),84.21,460.733,,,,2019-02-08 05:12:51,LIQ9710581,112886581,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Boron,B (mM),489.18,249.678,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Boron,B (mM),486.72,249.772,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Barium,Ba (µM),1.57,230.424,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Barium,Ba (µM),1.68,455.403,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Calcium,Ca (mM),11.55,315.887,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Calcium,Ca (mM),11.67,317.933,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Calcium,Ca (mM),11.53,318.127,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Iron,Fe (µM),0.55,238.204,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Iron,Fe (µM),0.16,239.563,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Iron,Fe (µM),0.27,259.94,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Potassium,K (mM),10.86,766.491,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Potassium,K (mM),10.6,769.897,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Lithium,Li (µM),22.55,670.783,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Magnesium,Mg (mM),49.31,202.582,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Magnesium,Mg (mM),48.87,277.983,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Magnesium,Mg (mM),49.63,279.078,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Manganese,Mn (µM),172.07,257.61,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Manganese,Mn (µM),168.98,259.372,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Sodium,Na (mM),460.54,330.298,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Sodium,Na (mM),464.39,589.592,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Phosphorus,P (µM),4.11,213.618,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Sulfur,S (mM),27.2,182.562,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Silicon,Si (µM),452.38,221.667,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Silicon,Si (µM),449.28,251.611,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Silicon,Si (µM),448.28,288.158,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Strontium,Sr (µM),87.67,407.771,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Strontium,Sr (µM),89.81,421.552,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,1,7.04,7.090,6.989,7.037,Strontium,Sr (µM),85.72,460.733,,,,2019-02-08 05:23:54,LIQ9711121,112886921,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Boron,B (mM),455.84,249.678,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Boron,B (mM),456.19,249.772,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Barium,Ba (µM),0.79,230.424,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Barium,Ba (µM),0.83,455.403,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Calcium,Ca (mM),12.17,315.887,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Calcium,Ca (mM),12.41,317.933,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Calcium,Ca (mM),12.16,318.127,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Iron,Fe (µM),0.01,238.204,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Iron,Fe (µM),0.11,239.563,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Iron,Fe (µM),-0.38,259.94,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Potassium,K (mM),11.04,766.491,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Potassium,K (mM),10.76,769.897,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Lithium,Li (µM),23.28,670.783,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Magnesium,Mg (mM),50.54,202.582,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Magnesium,Mg (mM),49.55,277.983,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Magnesium,Mg (mM),51.15,279.078,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Manganese,Mn (µM),187.86,257.61,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Manganese,Mn (µM),184.67,259.372,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Sodium,Na (mM),475.54,330.298,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Sodium,Na (mM),475.54,589.592,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Phosphorus,P (µM),4.75,213.618,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Sulfur,S (mM),28.15,182.562,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Silicon,Si (µM),451.73,221.667,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Silicon,Si (µM),440.77,251.611,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Silicon,Si (µM),445.78,288.158,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Strontium,Sr (µM),89.95,407.771,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Strontium,Sr (µM),94.22,421.552,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,3,10.03,10.080,9.873,9.921,Strontium,Sr (µM),88.71,460.733,,,,2019-02-08 05:26:40,LIQ9711221,112886991,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Boron,B (mM),521.92,249.678,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Boron,B (mM),520.06,249.772,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Barium,Ba (µM),1.21,230.424,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Barium,Ba (µM),1.28,455.403,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Calcium,Ca (mM),12.28,315.887,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Calcium,Ca (mM),12.31,317.933,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Calcium,Ca (mM),12.22,318.127,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Iron,Fe (µM),0.03,238.204,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Iron,Fe (µM),-0.43,239.563,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Iron,Fe (µM),-0.31,259.94,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Potassium,K (mM),10.62,766.491,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Potassium,K (mM),10.29,769.897,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Lithium,Li (µM),23.58,670.783,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Magnesium,Mg (mM),49.6,202.582,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Magnesium,Mg (mM),48.54,277.983,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Magnesium,Mg (mM),49.55,279.078,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Manganese,Mn (µM),190.01,257.61,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Manganese,Mn (µM),187.5,259.372,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Sodium,Na (mM),469.86,330.298,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Sodium,Na (mM),464.78,589.592,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Phosphorus,P (µM),3.71,213.618,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Sulfur,S (mM),27.48,182.562,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Silicon,Si (µM),426.94,221.667,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Silicon,Si (µM),418.35,251.611,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Silicon,Si (µM),416.07,288.158,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Strontium,Sr (µM),92.8,407.771,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Strontium,Sr (µM),94.66,421.552,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,2,H,5,13.03,13.080,12.767,12.815,Strontium,Sr (µM),90.02,460.733,,,,2019-02-08 05:13:18,LIQ9711321,112886591,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Boron,B (mM),466.76,249.678,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Boron,B (mM),466.97,249.772,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Barium,Ba (µM),1.14,230.424,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Barium,Ba (µM),1.22,455.403,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Calcium,Ca (mM),12.96,315.887,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Calcium,Ca (mM),13.24,317.933,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Calcium,Ca (mM),12.92,318.127,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Iron,Fe (µM),0.91,238.204,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Iron,Fe (µM),0.9,239.563,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Iron,Fe (µM),0.67,259.94,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Potassium,K (mM),10.36,766.491,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Potassium,K (mM),10.2,769.897,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Lithium,Li (µM),22.37,670.783,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Magnesium,Mg (mM),48.99,202.582,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Magnesium,Mg (mM),48.13,277.983,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
379,U1532,A,3,H,2,18.04,18.090,17.921,17.969,Magnesium,Mg (mM),49.23,279.078,,,,2019-02-08 05:28:26,LIQ9711861,112887041,20uL HNO3,,
