Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1522,A,9,R,1,10.0,77.4,77.400,47.958,0.948,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,20.0,77.5,77.500,53.549,0.453,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,30.0,77.6,77.600,55.805,0.461,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,40.0,77.7,77.700,54.323,0.456,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,50.0,77.8,77.800,48.469,0.434,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,60.0,77.9,77.900,49.616,0.439,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,70.0,78,78.000,49.979,0.441,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,80.0,78.1,78.100,52.693,0.450,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,90.0,78.2,78.200,54.690,0.457,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,100.0,78.3,78.300,51.766,0.446,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,110.0,78.4,78.400,47.566,0.430,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,120.0,78.5,78.500,48.925,0.429,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,130.0,78.6,78.600,51.798,0.440,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,140.0,78.7,78.700,52.182,1.109,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,1,150.0,78.8,78.800,50.274,2.805,,2018-01-22 20:40:15,SECT9308581,
374,U1522,A,9,R,2,0.0,78.8,78.800,54.170,3.180,374-NGR-45450431-ngr_sample_374-U1522A-9R-2-W_SHLF9308621_201812214522.zip,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,10.0,78.9,78.900,53.590,1.044,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,20.0,79,79.000,56.745,0.465,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,30.0,79.1,79.100,55.945,0.462,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,40.0,79.2,79.200,56.739,0.465,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,50.0,79.3,79.300,56.883,0.466,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,60.0,79.4,79.400,58.856,0.473,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,70.0,79.5,79.500,57.179,0.467,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,80.0,79.6,79.600,52.413,0.449,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,90.0,79.7,79.700,54.910,0.458,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,100.0,79.8,79.800,54.996,0.458,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,110.0,79.9,79.900,53.796,0.453,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,120.0,80,80.000,52.388,0.442,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,130.0,80.1,80.100,53.393,0.686,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,2,140.0,80.2,80.200,48.184,1.505,,2018-01-22 20:52:02,SECT9308611,
374,U1522,A,9,R,3,0.0,80.31,80.310,53.457,3.140,374-NGR-45450461-ngr_sample_374-U1522A-9R-3-W_SHLF9308651_201812215315.zip,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,10.0,80.41,80.410,53.616,1.044,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,20.0,80.51,80.510,56.412,0.463,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,30.0,80.61,80.610,56.532,0.464,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,40.0,80.71,80.710,55.983,0.462,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,50.0,80.81,80.810,54.369,0.456,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,60.0,80.91,80.910,52.699,0.451,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,70.0,81.01,81.010,55.393,0.461,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,80.0,81.11,81.110,54.220,0.456,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,90.0,81.21,81.210,53.800,0.454,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,100.0,81.31,81.310,54.473,0.456,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,110.0,81.41,81.410,55.196,0.458,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,120.0,81.51,81.510,54.678,0.450,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,130.0,81.61,81.610,52.118,0.441,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,140.0,81.71,81.710,49.536,0.654,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,3,150.0,81.81,81.810,44.030,1.388,,2018-01-22 21:03:15,SECT9308641,
374,U1522,A,9,R,4,0.0,81.81,81.810,57.178,3.351,374-NGR-45450531-ngr_sample_374-U1522A-9R-4-W_SHLF9308681_2018122151431.zip,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,10.0,81.91,81.910,52.845,1.031,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,20.0,82.01,82.010,52.819,0.450,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,30.0,82.11,82.110,53.422,0.453,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,40.0,82.21,82.210,55.063,0.459,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,50.0,82.31,82.310,60.249,0.477,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,60.0,82.41,82.410,92.056,0.578,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,70.0,82.51,82.510,96.583,0.591,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,80.0,82.61,82.610,58.690,0.472,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,90.0,82.71,82.710,56.443,0.464,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,100.0,82.81,82.810,55.749,0.460,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,110.0,82.91,82.910,47.162,0.618,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,9,R,4,120.0,83.01,83.010,28.909,0.643,,2018-01-22 21:14:31,SECT9308671,
374,U1522,A,10,R,1,0.0,87,87.000,53.123,3.121,374-NGR-45451531-ngr_sample_374-U1522A-10R-1-A_SHLF9308791_2018122154017.zip,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,10.0,87.1,87.100,60.357,1.159,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,20.0,87.2,87.200,53.775,0.454,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,30.0,87.3,87.300,58.129,0.470,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,40.0,87.4,87.400,58.579,0.472,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,50.0,87.5,87.500,56.556,0.464,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,60.0,87.6,87.600,58.206,0.471,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,70.0,87.7,87.700,57.236,0.467,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,80.0,87.8,87.800,48.310,0.433,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,90.0,87.9,87.900,50.520,0.442,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,100.0,88,88.000,53.259,0.451,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,110.0,88.1,88.100,49.633,0.438,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,120.0,88.2,88.200,43.315,0.406,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,130.0,88.3,88.300,51.163,1.086,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,1,140.0,88.4,88.400,47.661,2.664,,2018-01-22 21:40:17,SECT9308771,
374,U1522,A,10,R,2,0.0,88.5,88.500,51.168,3.010,374-NGR-45451791-ngr_sample_374-U1522A-10R-2-A_SHLF9308821_2018122155133.zip,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,10.0,88.6,88.600,49.934,0.981,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,20.0,88.7,88.700,51.805,0.447,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,30.0,88.8,88.800,53.615,0.453,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,40.0,88.9,88.900,53.999,0.455,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,50.0,89,89.000,52.213,0.449,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,60.0,89.1,89.100,48.179,0.434,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,70.0,89.2,89.200,49.424,0.654,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,2,80.0,89.3,89.300,44.193,1.393,,2018-01-22 21:51:33,SECT9308801,
374,U1522,A,10,R,3,0.0,89.32,89.320,52.019,3.058,374-NGR-45451871-ngr_sample_374-U1522A-10R-3-A_SHLF9308851_201812216243.zip,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,10.0,89.42,89.420,52.662,1.028,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,20.0,89.52,89.520,53.415,0.453,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,30.0,89.62,89.620,53.025,0.451,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,40.0,89.72,89.720,51.549,0.446,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,50.0,89.82,89.820,54.986,0.459,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,60.0,89.92,89.920,55.372,0.730,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,10,R,3,70.0,90.02,90.020,50.584,0.761,,2018-01-22 22:02:43,SECT9308831,
374,U1522,A,11,R,1,0.0,96.7,96.700,38.263,2.278,374-NGR-45452691-ngr_sample_374-U1522A-11R-1-A_SHLF9309111_2018122164032.zip,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,10.0,96.8,96.800,48.536,0.957,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,20.0,96.9,96.900,54.185,0.455,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,30.0,97,97.000,55.959,0.462,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,40.0,97.1,97.100,57.456,0.468,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,50.0,97.2,97.200,55.243,0.460,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,60.0,97.3,97.300,56.636,0.465,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,70.0,97.4,97.400,59.926,0.477,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,80.0,97.5,97.500,57.243,0.466,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,90.0,97.6,97.600,55.186,0.459,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,100.0,97.7,97.700,51.883,0.446,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,110.0,97.8,97.800,51.836,0.652,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,1,120.0,97.9,97.900,53.153,0.906,,2018-01-22 22:40:32,SECT9309091,
374,U1522,A,11,R,2,0.0,98.08,98.080,47.223,2.786,374-NGR-45452741-ngr_sample_374-U1522A-11R-2-A_SHLF9309141_201812216520.zip,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,10.0,98.18,98.180,46.343,0.920,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,20.0,98.28,98.280,51.229,0.444,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,30.0,98.38,98.380,58.399,0.471,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,40.0,98.48,98.480,58.986,0.473,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,50.0,98.58,98.580,56.746,0.465,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,60.0,98.68,98.680,60.369,0.478,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,70.0,98.78,98.780,60.136,0.477,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,80.0,98.88,98.880,56.346,0.463,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,90.0,98.98,98.980,54.253,0.456,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,100.0,99.08,99.080,53.239,0.451,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,110.0,99.18,99.180,54.353,0.455,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,120.0,99.28,99.280,56.498,0.457,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,130.0,99.38,99.380,54.188,0.449,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,140.0,99.48,99.480,50.871,1.084,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,2,150.0,99.58,99.580,47.367,2.649,,2018-01-22 22:52:00,SECT9309121,
374,U1522,A,11,R,3,0.0,99.58,99.580,49.272,2.902,374-NGR-45453061-ngr_sample_374-U1522A-11R-3-A_SHLF9309171_2018122171835.zip,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,10.0,99.68,99.680,49.630,0.976,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,20.0,99.78,99.780,56.849,0.465,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,30.0,99.88,99.880,59.072,0.473,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,40.0,99.98,99.980,57.633,0.468,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,50.0,100.08,100.080,56.776,0.465,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,60.0,100.18,100.180,54.983,0.459,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,70.0,100.28,100.280,55.879,0.462,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,80.0,100.38,100.380,53.217,0.661,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,3,90.0,100.48,100.480,53.098,0.739,,2018-01-22 23:18:35,SECT9309151,
374,U1522,A,11,R,4,0.0,100.56,100.560,58.733,3.440,374-NGR-45453611-ngr_sample_374-U1522A-11R-4-A_SHLF9309201_2018122173617.zip,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,10.0,100.66,100.660,55.676,1.079,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,20.0,100.76,100.760,53.432,0.453,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,30.0,100.86,100.860,53.592,0.453,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,40.0,100.96,100.960,56.906,0.466,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,50.0,101.06,101.060,54.989,1.068,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,11,R,4,60.0,101.16,101.160,39.217,2.333,,2018-01-22 23:36:17,SECT9309181,
374,U1522,A,12,R,1,0.0,106.4,106.400,42.521,2.519,374-NGR-45454301-ngr_sample_374-U1522A-12R-1-W_SHLF9309351_201812217548.zip,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,10.0,106.5,106.500,36.539,0.754,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,20.0,106.6,106.600,29.109,0.352,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,30.0,106.7,106.700,44.945,0.420,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,40.0,106.8,106.800,65.486,0.495,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,50.0,106.9,106.900,54.763,0.458,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,60.0,107,107.000,61.621,0.770,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,12,R,1,70.0,107.1,107.100,72.605,2.197,,2018-01-22 23:54:08,SECT9309341,
374,U1522,A,13,R,1,0.0,116.1,116.100,45.566,2.692,374-NGR-45455801-ngr_sample_374-U1522A-13R-1-A_SHLF9309501_201812218271.zip,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,10.0,116.2,116.200,47.050,0.932,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,20.0,116.3,116.300,46.119,0.425,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,30.0,116.4,116.400,44.909,0.420,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,40.0,116.5,116.500,39.823,0.400,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,50.0,116.6,116.600,43.323,0.414,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,60.0,116.7,116.700,49.709,0.440,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,70.0,116.8,116.800,48.956,0.437,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,80.0,116.9,116.900,44.956,0.420,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,90.0,117,117.000,48.483,0.434,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,100.0,117.1,117.100,35.823,0.381,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,110.0,117.2,117.200,28.923,0.350,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,120.0,117.3,117.300,47.230,0.606,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,13,R,1,130.0,117.4,117.400,57.545,1.034,,2018-01-23 00:27:01,SECT9309481,
374,U1522,A,16,R,1,0.0,145.2,145.200,34.346,2.057,374-NGR-45459601-ngr_sample_374-U1522A-16R-1-A_SHLF9309931_2018122211710.zip,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,10.0,145.3,145.300,36.752,0.758,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,20.0,145.4,145.400,41.755,0.407,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,30.0,145.5,145.500,47.855,0.432,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,40.0,145.6,145.600,55.879,0.462,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,50.0,145.7,145.700,58.636,0.472,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,60.0,145.8,145.800,59.099,0.474,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,70.0,145.9,145.900,54.426,0.457,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,80.0,146,146.000,51.052,1.087,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,16,R,1,90.0,146.1,146.100,46.419,2.598,,2018-01-23 03:17:10,SECT9309911,
374,U1522,A,18,R,1,0.0,164.6,164.600,48.531,2.860,374-NGR-45461311-ngr_sample_374-U1522A-18R-1-A_SHLF9310211_201812305313.zip,2018-01-23 06:53:13,SECT9310191,
374,U1522,A,18,R,1,10.0,164.7,164.700,29.980,0.644,,2018-01-23 06:53:13,SECT9310191,
374,U1522,A,18,R,1,20.0,164.8,164.800,16.679,0.287,,2018-01-23 06:53:13,SECT9310191,
374,U1522,A,18,R,1,30.0,164.9,164.900,10.863,0.271,,2018-01-23 06:53:13,SECT9310191,
374,U1522,A,18,R,1,40.0,165,165.000,9.405,0.295,,2018-01-23 06:53:13,SECT9310191,
374,U1522,A,21,R,1,0.0,193.6,193.600,81.078,4.713,374-NGR-45461971-ngr_sample_374-U1522A-21R-1-A_SHLF9310381_20181232477.zip,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,10.0,193.7,193.700,84.936,1.580,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,20.0,193.8,193.800,65.552,0.495,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,30.0,193.9,193.900,62.185,0.484,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,40.0,194,194.000,68.779,0.506,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,50.0,194.1,194.100,57.096,0.466,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,60.0,194.2,194.200,50.734,0.667,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,21,R,1,70.0,194.3,194.300,40.062,1.278,,2018-01-23 08:47:07,SECT9310361,
374,U1522,A,22,R,1,0.0,203.2,203.200,38.684,2.302,374-NGR-45462491-ngr_sample_374-U1522A-22R-1-A_SHLF9310431_20181234504.zip,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,10.0,203.3,203.300,39.499,0.804,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,20.0,203.4,203.400,40.412,0.402,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,30.0,203.5,203.500,39.989,0.400,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,40.0,203.6,203.600,42.339,0.410,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,50.0,203.7,203.700,42.833,0.412,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,60.0,203.8,203.800,42.719,0.412,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,70.0,203.9,203.900,42.329,0.411,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,80.0,204,204.000,44.076,0.417,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,90.0,204.1,204.100,47.133,0.429,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,100.0,204.2,204.200,41.706,0.406,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,110.0,204.3,204.300,40.036,0.399,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,120.0,204.4,204.400,40.391,0.394,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,130.0,204.5,204.500,39.898,0.392,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,140.0,204.6,204.600,42.975,0.863,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,1,150.0,204.7,204.700,43.804,2.592,,2018-01-23 10:50:04,SECT9310411,
374,U1522,A,22,R,2,0.0,204.7,204.700,39.455,2.346,374-NGR-45462521-ngr_sample_374-U1522A-22R-2-A_SHLF9310461_20181235134.zip,2018-01-23 11:01:34,SECT9310441,
374,U1522,A,22,R,2,10.0,204.8,204.800,39.233,0.800,,2018-01-23 11:01:34,SECT9310441,
374,U1522,A,22,R,2,20.0,204.9,204.900,40.999,0.404,,2018-01-23 11:01:34,SECT9310441,
