Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1525,A,1,H,2,120.0,2.7,2.694,49.466,0.427,,2018-02-07 07:52:47,SECT9373601,
374,U1525,A,1,H,2,130.0,2.8,2.794,48.836,0.425,,2018-02-07 07:52:47,SECT9373601,
374,U1525,A,1,H,2,140.0,2.9,2.893,49.438,0.971,,2018-02-07 07:52:47,SECT9373601,
374,U1525,A,1,H,2,150.0,3,2.993,49.115,2.890,,2018-02-07 07:52:47,SECT9373601,
374,U1525,A,1,H,3,0.0,3,2.993,51.827,3.045,374-NGR-45852471-ngr_sample_374-U1525A-1H-3-W_SHLF9373641_2018272101.zip,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,10.0,3.1,3.093,48.378,0.953,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,20.0,3.2,3.193,49.704,0.435,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,30.0,3.3,3.292,51.434,0.442,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,40.0,3.4,3.392,52.222,0.445,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,50.0,3.5,3.492,52.195,0.445,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,60.0,3.6,3.592,53.332,0.450,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,70.0,3.7,3.692,54.132,0.453,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,80.0,3.8,3.791,50.739,0.439,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,90.0,3.9,3.891,50.792,0.440,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,100.0,4,3.991,48.711,0.431,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,110.0,4.1,4.091,49.081,0.432,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,120.0,4.2,4.191,50.336,0.431,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,130.0,4.3,4.290,49.227,0.660,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,3,140.0,4.4,4.390,46.395,0.710,,2018-02-07 08:10:01,SECT9373631,
374,U1525,A,1,H,4,0.0,4.5,4.490,50.482,2.968,374-NGR-45852541-ngr_sample_374-U1525A-1H-4-A_SHLF9373681_2018272221.zip,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,10.0,4.6,4.590,49.628,0.974,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,20.0,4.7,4.689,51.074,0.440,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,30.0,4.8,4.789,52.147,0.444,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,40.0,4.9,4.889,52.719,0.447,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,50.0,5,4.989,52.932,0.448,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,60.0,5.1,5.088,54.439,0.454,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,70.0,5.2,5.188,57.272,0.464,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,80.0,5.3,5.288,55.075,0.455,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,90.0,5.4,5.388,51.372,0.442,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,100.0,5.5,5.487,50.271,0.437,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,110.0,5.6,5.587,50.111,0.436,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,120.0,5.7,5.687,53.109,0.441,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,130.0,5.8,5.787,51.086,0.433,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,140.0,5.9,5.886,51.547,1.007,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,4,150.0,6,5.986,46.913,2.765,,2018-02-07 08:22:01,SECT9373661,
374,U1525,A,1,H,5,0.0,6,5.986,52.314,3.072,374-NGR-45853241-ngr_sample_374-U1525A-1H-5-W_SHLF9373701_20182725342.zip,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,10.0,6.1,6.086,49.974,0.980,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,20.0,6.2,6.186,51.414,0.442,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,30.0,6.3,6.285,52.717,0.447,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,40.0,6.4,6.385,52.059,0.445,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,50.0,6.5,6.485,53.322,0.449,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,60.0,6.6,6.585,53.956,0.452,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,70.0,6.7,6.685,54.136,0.453,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,80.0,6.8,6.784,51.089,0.441,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,90.0,6.9,6.884,51.739,0.443,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,100.0,7,6.984,50.527,0.438,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,110.0,7.1,7.084,51.177,0.440,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,120.0,7.2,7.184,51.612,0.436,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,130.0,7.3,7.283,50.566,0.431,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,140.0,7.4,7.383,52.698,1.026,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,5,150.0,7.5,7.483,49.035,2.886,,2018-02-07 08:53:42,SECT9373691,
374,U1525,A,1,H,6,0.0,7.5,7.483,56.884,3.332,374-NGR-45854951-ngr_sample_374-U1525A-1H-6-A_SHLF9373741_201827352.zip,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,10.0,7.6,7.583,55.815,1.080,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,20.0,7.7,7.682,52.591,0.446,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,30.0,7.8,7.782,54.164,0.452,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,40.0,7.9,7.882,55.789,0.458,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,50.0,8,7.981,54.112,0.452,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,60.0,8.1,8.081,54.916,0.455,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,70.0,8.2,8.181,54.639,0.454,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,80.0,8.3,8.281,50.906,0.637,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,1,H,6,90.0,8.4,8.380,51.867,0.723,,2018-02-07 09:05:02,SECT9373721,
374,U1525,A,2,H,1,0.0,8.6,8.600,45.657,2.694,374-NGR-45856461-ngr_sample_374-U1525A-2H-1-W_SHLF9374001_20182732446.zip,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,10.0,8.7,8.693,48.355,0.952,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,20.0,8.8,8.787,50.817,0.439,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,30.0,8.9,8.880,53.174,0.448,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,40.0,9,8.974,53.722,0.451,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,50.0,9.1,9.067,53.369,0.449,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,60.0,9.2,9.160,54.909,0.455,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,70.0,9.3,9.254,55.949,0.459,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,80.0,9.4,9.347,52.225,0.445,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,90.0,9.5,9.441,52.175,0.445,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,100.0,9.6,9.534,51.167,0.440,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,110.0,9.7,9.627,52.181,0.444,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,120.0,9.8,9.721,53.066,0.441,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,130.0,9.9,9.814,52.316,0.438,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,140.0,10,9.908,55.039,1.066,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,1,150.0,10.1,10.001,52.385,3.076,,2018-02-07 09:24:46,SECT9373991,
374,U1525,A,2,H,2,0.0,10.1,10.001,54.799,3.214,374-NGR-45856861-ngr_sample_374-U1525A-2H-2-A_SHLF9374041_20182734059.zip,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,10.0,10.2,10.094,52.129,1.017,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,20.0,10.3,10.188,52.377,0.445,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,30.0,10.4,10.281,52.981,0.448,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,40.0,10.5,10.375,56.882,0.462,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,50.0,10.6,10.468,58.105,0.467,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,60.0,10.7,10.561,58.046,0.467,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,70.0,10.8,10.655,56.372,0.461,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,80.0,10.9,10.748,52.992,0.448,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,90.0,11,10.842,52.002,0.444,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,100.0,11.1,10.935,51.644,0.442,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,110.0,11.2,11.028,51.334,0.441,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,120.0,11.3,11.122,50.696,0.432,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,130.0,11.4,11.215,49.989,0.429,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,140.0,11.5,11.309,52.337,1.020,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,2,150.0,11.6,11.402,48.919,2.879,,2018-02-07 09:40:59,SECT9374021,
374,U1525,A,2,H,3,0.0,11.6,11.402,49.654,2.921,374-NGR-45857201-ngr_sample_374-U1525A-2H-3-W_SHLF9374061_20182735239.zip,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,10.0,11.7,11.495,50.518,0.989,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,20.0,11.8,11.589,52.184,0.445,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,30.0,11.9,11.682,52.477,0.446,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,40.0,12,11.776,53.339,0.449,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,50.0,12.1,11.869,53.675,0.451,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,60.0,12.2,11.963,55.166,0.456,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,70.0,12.3,12.056,54.462,0.454,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,80.0,12.4,12.150,52.282,0.445,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,90.0,12.5,12.243,52.892,0.447,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,100.0,12.6,12.336,53.634,0.449,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,110.0,12.7,12.430,52.574,0.445,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,120.0,12.8,12.523,52.749,0.440,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,130.0,12.9,12.617,52.976,0.441,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,140.0,13,12.710,54.678,1.060,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,3,150.0,13.1,12.804,55.583,3.258,,2018-02-07 09:52:39,SECT9374051,
374,U1525,A,2,H,4,0.0,13.11,12.813,55.060,3.229,374-NGR-45858791-ngr_sample_374-U1525A-2H-4-W_SHLF9374091_201827444.zip,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,10.0,13.21,12.906,53.474,1.040,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,20.0,13.31,13.000,54.947,0.455,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,30.0,13.41,13.093,56.941,0.462,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,40.0,13.51,13.187,60.199,0.474,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,50.0,13.61,13.280,57.372,0.464,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,60.0,13.71,13.373,58.649,0.469,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,70.0,13.81,13.467,58.142,0.467,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,80.0,13.91,13.560,55.435,0.457,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,90.0,14.01,13.653,55.382,0.457,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,100.0,14.11,13.747,54.267,0.452,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,110.0,14.21,13.840,53.657,0.449,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,120.0,14.31,13.934,54.052,0.445,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,130.0,14.41,14.027,54.586,0.714,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,4,140.0,14.51,14.120,56.210,0.817,,2018-02-07 10:04:04,SECT9374081,
374,U1525,A,2,H,5,0.0,14.62,14.223,53.520,3.141,374-NGR-45860701-ngr_sample_374-U1525A-2H-5-W_SHLF9374121_20182741631.zip,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,10.0,14.72,14.316,54.264,1.053,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,20.0,14.82,14.410,57.124,0.463,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,30.0,14.92,14.503,59.054,0.470,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,40.0,15.02,14.597,59.052,0.470,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,50.0,15.12,14.690,58.792,0.469,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,60.0,15.22,14.784,61.786,0.480,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,70.0,15.32,14.877,64.802,0.490,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,80.0,15.42,14.971,63.275,0.485,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,90.0,15.52,15.064,63.682,0.486,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,100.0,15.62,15.157,63.571,0.485,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,110.0,15.72,15.251,65.137,0.490,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,120.0,15.82,15.344,65.106,0.484,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,130.0,15.92,15.438,63.106,0.477,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,140.0,16.02,15.531,67.476,1.279,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,5,150.0,16.12,15.625,66.344,3.871,,2018-02-07 10:16:31,SECT9374111,
374,U1525,A,2,H,6,0.0,16.13,15.634,68.046,3.968,374-NGR-45862691-ngr_sample_374-U1525A-2H-6-A_SHLF9374161_20182742755.zip,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,10.0,16.23,15.727,65.170,1.240,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,20.0,16.33,15.821,68.577,0.502,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,30.0,16.43,15.914,67.131,0.497,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,40.0,16.53,16.008,68.855,0.504,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,50.0,16.63,16.101,68.862,0.504,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,60.0,16.73,16.194,70.882,0.511,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,70.0,16.83,16.288,71.699,0.513,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,80.0,16.93,16.381,68.512,0.502,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,90.0,17.03,16.474,68.692,0.503,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,100.0,17.13,16.568,67.384,0.498,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,110.0,17.23,16.661,67.441,0.498,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,120.0,17.33,16.755,67.959,0.494,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,130.0,17.43,16.848,65.202,0.485,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,140.0,17.53,16.941,65.890,1.369,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,6,150.0,17.63,17.035,65.100,3.603,,2018-02-07 10:27:55,SECT9374141,
374,U1525,A,2,H,7,0.0,17.64,17.044,53.898,3.163,374-NGR-45864261-ngr_sample_374-U1525A-2H-7-W_SHLF9374181_20182743916.zip,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,10.0,17.74,17.137,50.149,0.983,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,20.0,17.84,17.231,51.501,0.442,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,30.0,17.94,17.324,52.814,0.447,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,40.0,18.04,17.418,52.509,0.446,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,50.0,18.14,17.511,52.475,0.446,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,60.0,18.24,17.605,53.850,0.679,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,2,H,7,70.0,18.34,17.698,49.738,0.966,,2018-02-07 10:39:16,SECT9374171,
374,U1525,A,3,H,1,0.0,18.1,18.100,46.217,2.726,374-NGR-45866861-ngr_sample_374-U1525A-3H-1-W_SHLF9374431_20182752733.zip,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,10.0,18.2,18.194,44.236,0.882,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,20.0,18.3,18.288,51.274,0.441,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,30.0,18.4,18.382,57.554,0.464,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,40.0,18.5,18.476,55.422,0.457,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,50.0,18.6,18.570,53.485,0.450,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,60.0,18.7,18.664,55.146,0.456,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,70.0,18.8,18.758,55.079,0.456,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,80.0,18.9,18.852,51.739,0.443,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,90.0,19,18.946,51.675,0.443,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,100.0,19.1,19.040,51.781,0.442,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,110.0,19.2,19.134,50.944,0.439,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,120.0,19.3,19.228,51.026,0.433,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,130.0,19.4,19.322,49.957,0.645,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,1,140.0,19.5,19.416,53.605,0.856,,2018-02-07 11:27:33,SECT9374421,
374,U1525,A,3,H,2,0.0,19.6,19.510,52.495,3.083,374-NGR-45867401-ngr_sample_374-U1525A-3H-2-W_SHLF9374461_20182753930.zip,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,10.0,19.7,19.604,51.190,1.001,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,20.0,19.8,19.698,51.231,0.441,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,30.0,19.9,19.792,52.817,0.447,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,40.0,20,19.886,54.112,0.452,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,50.0,20.1,19.980,53.992,0.452,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,60.0,20.2,20.073,55.542,0.458,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,70.0,20.3,20.167,55.692,0.458,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,80.0,20.4,20.261,53.939,0.451,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,90.0,20.5,20.355,54.652,0.454,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,100.0,20.6,20.449,52.841,0.446,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,110.0,20.7,20.543,53.291,0.448,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,120.0,20.8,20.637,54.752,0.447,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,130.0,20.9,20.731,53.466,0.443,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,140.0,21,20.825,55.495,1.074,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,2,150.0,21.1,20.919,57.239,3.352,,2018-02-07 11:39:30,SECT9374451,
374,U1525,A,3,H,3,0.0,21.11,20.928,53.186,3.122,374-NGR-45867701-ngr_sample_374-U1525A-3H-3-W_SHLF9374491_20182755057.zip,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,10.0,21.21,21.022,52.866,1.029,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,20.0,21.31,21.116,54.851,0.454,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,30.0,21.41,21.210,56.967,0.462,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,40.0,21.51,21.304,65.505,0.492,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,50.0,21.61,21.398,60.159,0.474,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,60.0,21.71,21.492,59.129,0.471,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,70.0,21.81,21.586,59.752,0.473,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,80.0,21.91,21.680,55.862,0.458,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,90.0,22.01,21.774,55.385,0.457,,2018-02-07 11:50:57,SECT9374481,
374,U1525,A,3,H,3,100.0,22.11,21.868,55.581,0.456,,2018-02-07 11:50:57,SECT9374481,
