Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1523,B,3,F,1,0.0,46.7,46.700,41.726,2.471,374-NGR-45635541-ngr_sample_374-U1523B-3F-1-A_SHLF9340431_201813065519.zip,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,10.0,46.8,46.800,43.526,0.870,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,20.0,46.9,46.900,48.894,0.432,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,30.0,47,47.000,55.341,0.456,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,40.0,47.1,47.100,53.372,0.449,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,50.0,47.2,47.200,53.359,0.449,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,60.0,47.3,47.300,53.256,0.449,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,70.0,47.4,47.400,52.329,0.446,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,80.0,47.5,47.500,51.195,0.441,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,90.0,47.6,47.600,52.832,0.447,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,100.0,47.7,47.700,46.771,0.423,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,110.0,47.8,47.800,42.421,0.406,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,120.0,47.9,47.900,42.062,0.397,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,130.0,48,48.000,43.256,0.586,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,1,140.0,48.1,48.100,38.597,1.232,,2018-01-30 12:55:19,SECT9340411,SHATTERED LINER
374,U1523,B,3,F,2,0.0,48.12,48.120,39.466,2.343,374-NGR-45635621-ngr_sample_374-U1523B-3F-2-A_SHLF9340461_20181307649.zip,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,10.0,48.22,48.220,38.168,0.779,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,20.0,48.32,48.320,40.664,0.399,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,30.0,48.42,48.420,45.794,0.420,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,40.0,48.52,48.520,48.895,0.433,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,50.0,48.62,48.620,50.102,0.437,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,60.0,48.72,48.720,51.909,0.444,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,70.0,48.82,48.820,54.519,0.454,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,80.0,48.92,48.920,51.669,0.443,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,90.0,49.02,49.020,50.732,0.439,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,100.0,49.12,49.120,49.664,0.434,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,110.0,49.22,49.220,48.154,0.429,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,120.0,49.32,49.320,48.703,0.638,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,3,F,2,130.0,49.42,49.420,45.336,1.415,,2018-01-30 13:06:49,SECT9340441,SHATTERED LINER
374,U1523,B,5,F,1,0.0,56.1,56.100,42.903,2.538,374-NGR-45636381-ngr_sample_374-U1523B-5F-1-W_SHLF9340961_201813082550.zip,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,10.0,56.2,56.200,40.239,0.814,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,20.0,56.3,56.300,40.924,0.400,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,30.0,56.4,56.400,41.774,0.404,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,40.0,56.5,56.500,39.035,0.393,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,50.0,56.6,56.600,34.632,0.374,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,60.0,56.7,56.700,32.076,0.362,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,70.0,56.8,56.800,31.156,0.358,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,80.0,56.9,56.900,29.739,0.351,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,90.0,57,57.000,30.345,0.354,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,100.0,57.1,57.100,28.547,0.344,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,110.0,57.2,57.200,29.011,0.346,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,120.0,57.3,57.300,29.322,0.340,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,130.0,57.4,57.400,28.139,0.334,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,140.0,57.5,57.500,25.840,0.607,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,1,150.0,57.6,57.600,21.873,1.282,,2018-01-30 14:25:50,SECT9340951,
374,U1523,B,5,F,2,0.0,57.61,57.610,28.944,1.750,374-NGR-45636471-ngr_sample_374-U1523B-5F-2-W_SHLF9340991_201813083741.zip,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,10.0,57.71,57.710,27.972,0.607,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,20.0,57.81,57.810,27.284,0.339,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,30.0,57.91,57.910,28.721,0.346,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,40.0,58.01,58.010,28.662,0.346,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,50.0,58.11,58.110,29.119,0.348,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,60.0,58.21,58.210,29.469,0.350,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,70.0,58.31,58.310,28.672,0.346,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,80.0,58.41,58.410,28.429,0.344,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,90.0,58.51,58.510,27.099,0.338,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,100.0,58.61,58.610,26.651,0.335,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,110.0,58.71,58.710,26.357,0.333,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,120.0,58.81,58.810,27.146,0.329,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,130.0,58.91,58.910,25.931,0.419,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,2,140.0,59.01,59.010,24.552,0.471,,2018-01-30 14:37:41,SECT9340981,
374,U1523,B,5,F,3,0.0,59.13,59.130,24.293,1.489,374-NGR-45636541-ngr_sample_374-U1523B-5F-3-W_SHLF9341021_201813085255.zip,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,10.0,59.23,59.230,24.868,0.555,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,20.0,59.33,59.330,27.187,0.338,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,30.0,59.43,59.430,27.387,0.339,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,40.0,59.53,59.530,27.762,0.342,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,50.0,59.63,59.630,27.659,0.341,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,60.0,59.73,59.730,28.786,0.347,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,70.0,59.83,59.830,28.852,0.347,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,80.0,59.93,59.930,27.259,0.339,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,90.0,60.03,60.030,26.022,0.333,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,100.0,60.13,60.130,26.878,0.588,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,5,F,3,110.0,60.23,60.230,27.615,1.675,,2018-01-30 14:52:55,SECT9341011,
374,U1523,B,7,F,1,0.0,65.5,65.500,33.413,2.001,374-NGR-45636881-ngr_sample_374-U1523B-7F-1-A_SHLF9341531_201813093157.zip,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,10.0,65.6,65.598,34.580,0.719,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,20.0,65.7,65.696,40.147,0.397,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,30.0,65.8,65.794,42.947,0.408,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,40.0,65.9,65.892,44.369,0.415,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,50.0,66,65.990,44.679,0.416,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,60.0,66.1,66.088,44.249,0.415,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,70.0,66.2,66.186,39.536,0.395,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,80.0,66.3,66.283,29.625,0.350,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,90.0,66.4,66.381,29.219,0.348,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,100.0,66.5,66.479,29.471,0.348,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,110.0,66.6,66.577,29.914,0.350,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,120.0,66.7,66.675,28.982,0.338,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,130.0,66.8,66.773,29.222,0.339,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,140.0,66.9,66.871,30.890,0.656,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,1,150.0,67,66.969,30.680,1.847,,2018-01-30 15:31:57,SECT9341511,
374,U1523,B,7,F,2,0.0,67,66.969,34.089,2.039,374-NGR-45637161-ngr_sample_374-U1523B-7F-2-A_SHLF9341561_201813094322.zip,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,10.0,67.1,67.067,31.609,0.668,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,20.0,67.2,67.165,32.064,0.361,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,30.0,67.3,67.263,31.954,0.361,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,40.0,67.4,67.361,31.009,0.357,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,50.0,67.5,67.458,30.879,0.356,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,60.0,67.6,67.556,30.662,0.356,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,70.0,67.7,67.654,30.279,0.354,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,80.0,67.8,67.752,28.975,0.347,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,90.0,67.9,67.850,29.092,0.348,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,100.0,68,67.948,29.041,0.346,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,110.0,68.1,68.046,29.371,0.348,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,120.0,68.2,68.144,28.042,0.333,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,130.0,68.3,68.241,27.223,0.628,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,2,140.0,68.4,68.339,24.206,1.406,,2018-01-30 15:43:22,SECT9341541,
374,U1523,B,7,F,3,0.0,68.51,68.447,26.299,1.601,374-NGR-45637771-ngr_sample_374-U1523B-7F-3-W_SHLF9341581_201813095824.zip,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,10.0,68.61,68.545,25.875,0.572,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,20.0,68.71,68.643,27.041,0.337,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,30.0,68.81,68.741,27.137,0.338,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,40.0,68.91,68.839,28.235,0.344,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,50.0,69.01,68.937,28.569,0.345,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,60.0,69.11,69.035,29.316,0.349,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,70.0,69.21,69.133,29.209,0.349,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,80.0,69.31,69.230,28.925,0.347,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,90.0,69.41,69.328,29.425,0.349,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,100.0,69.51,69.426,28.354,0.343,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,110.0,69.61,69.524,28.174,0.342,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,120.0,69.71,69.622,28.369,0.335,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,130.0,69.81,69.720,27.596,0.419,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,7,F,3,140.0,69.91,69.818,27.316,0.588,,2018-01-30 15:58:24,SECT9341571,
374,U1523,B,8,F,1,0.0,70.2,70.200,34.845,2.082,374-NGR-45638171-ngr_sample_374-U1523B-8F-1-A_SHLF9341861_2018130101248.zip,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,10.0,70.3,70.300,30.780,0.654,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,20.0,70.4,70.400,32.631,0.364,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,30.0,70.5,70.500,43.157,0.409,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,40.0,70.6,70.600,50.945,0.440,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,50.0,70.7,70.700,53.452,0.450,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,60.0,70.8,70.800,55.692,0.458,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,70.0,70.9,70.900,56.589,0.461,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,80.0,71,71.000,55.389,0.457,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,90.0,71.1,71.100,55.989,0.459,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,100.0,71.2,71.200,55.011,0.454,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,110.0,71.3,71.300,52.667,0.446,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,120.0,71.4,71.400,52.239,0.438,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,130.0,71.5,71.500,54.596,0.447,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,140.0,71.6,71.600,58.962,1.236,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,1,150.0,71.7,71.700,56.660,3.147,,2018-01-30 16:12:48,SECT9341841,
374,U1523,B,8,F,2,0.0,71.71,71.710,58.469,3.423,374-NGR-45638411-ngr_sample_374-U1523B-8F-2-W_SHLF9341881_2018130102535.zip,2018-01-30 16:25:35,SECT9341871,ARCHIVE: BROKEN LINER
