Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1523,A,1,H,4,70.0,5.21,5.204,45.486,0.419,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,80.0,5.31,5.304,44.609,0.415,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,90.0,5.41,5.404,45.989,0.421,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,100.0,5.51,5.504,46.317,0.421,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,110.0,5.61,5.604,46.017,0.420,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,120.0,5.71,5.703,46.566,0.416,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,130.0,5.81,5.803,45.949,0.413,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,140.0,5.91,5.903,47.306,0.934,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,4,150.0,6.01,6.003,46.993,2.770,,2018-01-29 09:02:13,SECT9335801,
374,U1523,A,1,H,5,0.0,6.01,6.003,52.030,3.056,374-NGR-45613651-ngr_sample_374-U1523A-1H-5-W_SHLF9335841_201812931336.zip,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,10.0,6.11,6.103,48.321,0.952,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,20.0,6.21,6.203,44.021,0.413,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,30.0,6.31,6.303,43.074,0.409,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,40.0,6.41,6.402,42.219,0.406,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,50.0,6.51,6.502,45.015,0.417,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,60.0,6.61,6.602,49.412,0.435,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,70.0,6.71,6.702,49.839,0.436,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,80.0,6.81,6.802,45.792,0.420,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,90.0,6.91,6.902,44.669,0.416,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,100.0,7.01,7.002,40.944,0.399,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,110.0,7.11,7.102,40.364,0.397,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,120.0,7.21,7.201,40.459,0.391,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,130.0,7.31,7.301,38.308,0.520,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,5,140.0,7.41,7.401,39.916,0.774,,2018-01-29 09:13:36,SECT9335831,
374,U1523,A,1,H,6,0.0,7.51,7.501,44.655,2.637,374-NGR-45613681-ngr_sample_374-U1523A-1H-6-W_SHLF9335871_201812932459.zip,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,10.0,7.61,7.601,43.685,0.873,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,20.0,7.71,7.701,43.524,0.411,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,30.0,7.81,7.801,43.501,0.411,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,40.0,7.91,7.900,43.759,0.412,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,50.0,8.01,8.000,42.959,0.409,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,60.0,8.11,8.100,45.982,0.618,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,1,H,6,70.0,8.21,8.200,46.644,1.460,,2018-01-29 09:24:59,SECT9335861,
374,U1523,A,2,H,1,0.0,8.5,8.500,40.949,2.427,374-NGR-45614051-ngr_sample_374-U1523A-2H-1-A_SHLF9336151_201812942947.zip,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,10.0,8.6,8.600,37.571,0.769,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,20.0,8.7,8.700,38.644,0.390,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,30.0,8.8,8.800,42.781,0.408,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,40.0,8.9,8.900,44.805,0.416,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,50.0,9,9.000,43.305,0.410,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,60.0,9.1,9.100,44.302,0.415,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,70.0,9.2,9.200,49.566,0.435,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,80.0,9.3,9.300,51.482,0.442,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,90.0,9.4,9.400,52.532,0.446,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,100.0,9.5,9.500,51.001,0.439,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,110.0,9.6,9.600,47.637,0.427,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,120.0,9.7,9.700,46.122,0.414,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,130.0,9.8,9.800,43.769,0.404,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,140.0,9.9,9.900,43.685,0.873,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,1,150.0,10,10.000,44.973,2.655,,2018-01-29 10:29:47,SECT9336131,
374,U1523,A,2,H,2,0.0,10.01,10.010,47.133,2.778,374-NGR-45614481-ngr_sample_374-U1523A-2H-2-W_SHLF9336171_20181294420.zip,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,10.0,10.11,10.110,43.799,0.875,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,20.0,10.21,10.210,42.141,0.405,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,30.0,10.31,10.310,40.831,0.400,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,40.0,10.41,10.410,37.392,0.386,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,50.0,10.51,10.510,38.599,0.391,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,60.0,10.61,10.610,41.956,0.405,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,70.0,10.71,10.710,44.272,0.415,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,80.0,10.81,10.810,41.282,0.402,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,90.0,10.91,10.910,41.665,0.403,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,100.0,11.01,11.010,41.831,0.403,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,110.0,11.11,11.110,41.141,0.400,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,120.0,11.21,11.210,41.559,0.395,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,130.0,11.31,11.310,43.079,0.402,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,2,140.0,11.41,11.410,43.263,0.866,,2018-01-29 10:42:00,SECT9336161,
374,U1523,A,2,H,3,0.0,11.51,11.510,45.665,2.695,374-NGR-45614511-ngr_sample_374-U1523A-2H-3-A_SHLF9336211_201812945338.zip,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,10.0,11.61,11.610,41.827,0.841,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,20.0,11.71,11.710,40.474,0.398,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,30.0,11.81,11.810,40.931,0.400,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,40.0,11.91,11.910,41.639,0.404,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,50.0,12.01,12.010,44.582,0.416,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,60.0,12.11,12.110,43.922,0.413,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,70.0,12.21,12.210,42.226,0.406,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,80.0,12.31,12.310,40.885,0.400,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,90.0,12.41,12.410,42.782,0.408,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,100.0,12.51,12.510,43.287,0.409,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,110.0,12.61,12.610,44.191,0.413,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,120.0,12.71,12.710,45.969,0.413,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,130.0,12.81,12.810,43.849,0.405,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,140.0,12.91,12.910,45.718,0.907,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,3,150.0,13.01,13.010,40.838,2.421,,2018-01-29 10:53:38,SECT9336191,
374,U1523,A,2,H,4,0.0,13.01,13.010,40.454,2.399,374-NGR-45614611-ngr_sample_374-U1523A-2H-4-A_SHLF9336241_20181295856.zip,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,10.0,13.11,13.110,42.275,0.849,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,20.0,13.21,13.210,44.997,0.417,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,30.0,13.31,13.310,46.374,0.422,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,40.0,13.41,13.410,46.739,0.424,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,50.0,13.51,13.510,45.889,0.421,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,60.0,13.61,13.610,48.746,0.432,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,70.0,13.71,13.710,46.742,0.424,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,80.0,13.81,13.810,43.895,0.413,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,90.0,13.91,13.910,45.699,0.420,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,100.0,14.01,14.010,44.854,0.415,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,110.0,14.11,14.110,45.134,0.417,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,120.0,14.21,14.210,47.096,0.418,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,130.0,14.31,14.310,48.509,0.423,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,140.0,14.41,14.410,48.476,1.036,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,4,150.0,14.51,14.510,51.646,2.877,,2018-01-29 11:08:56,SECT9336221,
374,U1523,A,2,H,7,0.0,15.08,15.080,36.712,2.187,374-NGR-45615801-ngr_sample_374-U1523A-2H-7-W_SHLF9336321_201812954220.zip,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,10.0,15.18,15.180,40.489,0.819,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,20.0,15.28,15.280,40.807,0.400,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,30.0,15.38,15.380,42.287,0.406,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,40.0,15.48,15.480,45.275,0.418,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,50.0,15.58,15.580,46.459,0.423,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,60.0,15.68,15.680,45.878,0.631,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,2,H,7,70.0,15.78,15.780,48.043,0.729,,2018-01-29 11:42:20,SECT9336311,
374,U1523,A,3,H,1,0.0,18,18.000,46.733,2.755,374-NGR-45616361-ngr_sample_374-U1523A-3H-1-W_SHLF9336571_20181295548.zip,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,10.0,18.1,18.100,45.300,0.900,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,20.0,18.2,18.200,45.261,0.418,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,30.0,18.3,18.300,44.347,0.414,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,40.0,18.4,18.400,46.539,0.423,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,50.0,18.5,18.500,49.639,0.435,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,60.0,18.6,18.600,53.142,0.449,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,70.0,18.7,18.700,51.432,0.442,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,80.0,18.8,18.800,47.285,0.426,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,90.0,18.9,18.900,47.449,0.427,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,100.0,19,19.000,46.637,0.423,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,110.0,19.1,19.100,47.134,0.425,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,120.0,19.2,19.200,47.166,0.636,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,1,130.0,19.3,19.300,48.419,0.749,,2018-01-29 11:54:08,SECT9336561,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,0.0,19.34,19.340,46.377,2.735,374-NGR-45616781-ngr_sample_374-U1523A-3H-2-W_SHLF9336601_20181296544.zip,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,10.0,19.44,19.440,43.237,0.865,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,20.0,19.54,19.540,45.117,0.417,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,30.0,19.64,19.640,45.631,0.419,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,40.0,19.74,19.740,45.462,0.419,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,50.0,19.84,19.840,46.159,0.422,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,60.0,19.94,19.940,46.782,0.425,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,70.0,20.04,20.040,47.072,0.426,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,80.0,20.14,20.140,49.205,0.433,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,90.0,20.24,20.240,56.766,1.195,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,2,100.0,20.34,20.340,44.561,2.495,,2018-01-29 12:05:44,SECT9336591,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,0.0,20.35,20.350,42.707,2.527,374-NGR-45617071-ngr_sample_374-U1523A-3H-3-W_SHLF9336631_201812961728.zip,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,10.0,20.45,20.450,41.831,0.841,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,20.0,20.55,20.550,41.997,0.405,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,30.0,20.65,20.650,39.134,0.393,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,40.0,20.75,20.750,39.259,0.394,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,50.0,20.85,20.850,41.172,0.402,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,60.0,20.95,20.950,47.696,0.428,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,70.0,21.05,21.050,65.754,1.250,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,3,80.0,21.15,21.150,72.642,4.230,,2018-01-29 12:17:28,SECT9336621,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED / SHATTERED LINER
374,U1523,A,3,H,4,0.0,21.15,21.150,49.051,2.887,374-NGR-45617411-ngr_sample_374-U1523A-3H-4-W_SHLF9336661_201812962916.zip,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,10.0,21.25,21.250,47.755,0.942,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,20.0,21.35,21.350,50.944,0.440,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,30.0,21.45,21.450,52.811,0.447,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,40.0,21.55,21.550,51.852,0.444,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,50.0,21.65,21.650,50.115,0.437,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,60.0,21.75,21.750,49.326,0.434,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,70.0,21.85,21.850,47.004,0.642,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,4,80.0,21.95,21.950,43.334,0.677,,2018-01-29 12:29:16,SECT9336651,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
374,U1523,A,3,H,5,0.0,22.01,22.010,48.753,2.870,374-NGR-45617741-ngr_sample_374-U1523A-3H-5-W_SHLF9336691_201812965257.zip,2018-01-29 12:52:57,SECT9336681,PUMPED OUT OF CORE BARREL - EXTREMELY DISTURBED
