Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Comments
374,U1524,A,2,H,2,80.0,6.3,6.225,35.665,0.378,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,90.0,6.4,6.322,35.505,0.377,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,100.0,6.5,6.418,35.447,0.376,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,110.0,6.6,6.515,35.861,0.378,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,120.0,6.7,6.612,36.376,0.373,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,130.0,6.8,6.709,37.726,0.379,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,140.0,6.9,6.805,37.430,0.826,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,2,150.0,7,6.902,33.893,1.922,,2018-02-04 19:20:28,SECT9353981,
374,U1524,A,2,H,3,0.0,7,6.902,44.749,2.643,374-NGR-45723081-ngr_sample_374-U1524A-2H-3-W_SHLF9354021_201824133143.zip,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,10.0,7.1,6.999,50.153,0.983,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,20.0,7.2,7.095,54.424,0.453,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,30.0,7.3,7.192,44.477,0.415,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,40.0,7.4,7.289,41.199,0.402,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,50.0,7.5,7.386,40.239,0.398,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,60.0,7.6,7.482,42.496,0.407,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,70.0,7.7,7.579,43.456,0.411,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,80.0,7.8,7.676,39.852,0.396,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,90.0,7.9,7.773,34.032,0.371,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,100.0,8,7.869,33.401,0.367,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,110.0,8.1,7.966,33.714,0.368,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,120.0,8.2,8.063,34.456,0.364,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,130.0,8.3,8.160,36.449,0.373,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,140.0,8.4,8.256,37.231,0.822,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,3,150.0,8.5,8.353,34.533,1.956,,2018-02-04 19:31:43,SECT9354011,
374,U1524,A,2,H,4,0.0,8.5,8.353,38.819,2.307,374-NGR-45723311-ngr_sample_374-U1524A-2H-4-W_SHLF9354051_201824134513.zip,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,10.0,8.6,8.450,37.324,0.765,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,20.0,8.7,8.546,37.227,0.384,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,30.0,8.8,8.643,35.144,0.375,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,40.0,8.9,8.740,37.455,0.386,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,50.0,9,8.837,36.765,0.383,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,60.0,9.1,8.933,39.536,0.395,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,70.0,9.2,9.030,39.516,0.395,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,80.0,9.3,9.127,36.542,0.382,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,90.0,9.4,9.224,36.729,0.383,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,100.0,9.5,9.320,36.184,0.379,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,110.0,9.6,9.417,35.547,0.376,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,120.0,9.7,9.514,37.619,0.378,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,130.0,9.8,9.611,39.909,0.388,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,140.0,9.9,9.707,38.190,0.840,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,4,150.0,10,9.804,37.146,2.096,,2018-02-04 19:45:13,SECT9354041,
374,U1524,A,2,H,5,0.0,10,9.804,38.536,2.291,374-NGR-45723501-ngr_sample_374-U1524A-2H-5-A_SHLF9354091_201824135630.zip,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,10.0,10.1,9.901,39.064,0.794,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,20.0,10.2,9.998,40.437,0.398,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,30.0,10.3,10.094,38.901,0.392,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,40.0,10.4,10.191,39.335,0.394,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,50.0,10.5,10.288,39.332,0.394,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,60.0,10.6,10.385,42.772,0.409,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,70.0,10.7,10.482,43.646,0.412,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,80.0,10.8,10.578,42.405,0.407,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,90.0,10.9,10.675,42.305,0.406,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,100.0,11,10.772,40.634,0.398,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,110.0,11.1,10.869,40.024,0.396,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,120.0,11.2,10.966,38.819,0.383,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,130.0,11.3,11.062,38.326,0.381,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,140.0,11.4,11.159,36.464,0.808,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,5,150.0,11.5,11.256,35.100,1.987,,2018-02-04 19:56:30,SECT9354071,
374,U1524,A,2,H,6,0.0,11.5,11.256,40.920,2.426,374-NGR-45723861-ngr_sample_374-U1524A-2H-6-W_SHLF9354111_201824141137.zip,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,10.0,11.6,11.353,38.517,0.785,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,20.0,11.7,11.449,40.911,0.400,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,30.0,11.8,11.546,38.611,0.390,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,40.0,11.9,11.643,39.562,0.395,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,50.0,12,11.740,41.192,0.402,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,60.0,12.1,11.836,49.526,0.435,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,70.0,12.2,11.933,62.646,0.483,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,80.0,12.3,12.030,59.472,0.471,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,90.0,12.4,12.127,50.079,0.437,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,100.0,12.5,12.223,42.784,0.407,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,110.0,12.6,12.320,40.891,0.399,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,120.0,12.7,12.417,40.266,0.390,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,130.0,12.8,12.514,38.235,0.547,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,6,140.0,12.9,12.610,36.703,0.604,,2018-02-04 20:11:37,SECT9354101,
374,U1524,A,2,H,7,0.0,13,12.707,38.245,2.274,374-NGR-45724081-ngr_sample_374-U1524A-2H-7-A_SHLF9354151_20182414231.zip,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,10.0,13.1,12.804,37.681,0.771,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,20.0,13.2,12.900,35.067,0.375,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,30.0,13.3,12.997,33.281,0.367,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,40.0,13.4,13.093,33.879,0.370,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,50.0,13.5,13.190,33.884,0.495,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,2,H,7,60.0,13.6,13.287,34.806,0.613,,2018-02-04 20:23:01,SECT9354131,
374,U1524,A,3,H,1,0.0,13.5,13.500,32.468,1.948,374-NGR-45724521-ngr_sample_374-U1524A-3H-1-W_SHLF9354391_201824143446.zip,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,10.0,13.6,13.596,31.761,0.671,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,20.0,13.7,13.692,33.287,0.367,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,30.0,13.8,13.788,35.947,0.379,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,40.0,13.9,13.883,40.032,0.397,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,50.0,14,13.979,39.915,0.396,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,60.0,14.1,14.075,41.356,0.403,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,70.0,14.2,14.171,43.692,0.412,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,80.0,14.3,14.267,43.005,0.409,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,90.0,14.4,14.363,42.572,0.407,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,100.0,14.5,14.459,41.544,0.402,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,110.0,14.6,14.555,44.801,0.415,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,120.0,14.7,14.650,48.366,0.423,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,130.0,14.8,14.746,43.836,0.405,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,140.0,14.9,14.842,37.540,0.768,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,1,150.0,15,14.938,32.467,1.947,,2018-02-04 20:34:46,SECT9354381,
374,U1524,A,3,H,2,0.0,15,14.938,41.959,2.485,374-NGR-45724581-ngr_sample_374-U1524A-3H-2-W_SHLF9354421_20182414468.zip,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,10.0,15.1,15.034,45.441,0.903,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,20.0,15.2,15.130,45.617,0.419,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,30.0,15.3,15.226,40.384,0.398,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,40.0,15.4,15.321,36.625,0.382,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,50.0,15.5,15.417,36.319,0.381,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,60.0,15.6,15.513,38.559,0.391,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,70.0,15.7,15.609,36.896,0.384,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,80.0,15.8,15.705,34.952,0.375,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,90.0,15.9,15.801,35.789,0.378,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,100.0,16,15.897,36.621,0.381,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,110.0,16.1,15.993,36.081,0.379,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,120.0,16.2,16.088,34.342,0.363,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,130.0,16.3,16.184,36.402,0.373,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,140.0,16.4,16.280,43.966,0.877,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,2,150.0,16.5,16.376,46.543,2.744,,2018-02-04 20:46:08,SECT9354411,
374,U1524,A,3,H,3,0.0,16.5,16.376,46.137,2.722,374-NGR-45724961-ngr_sample_374-U1524A-3H-3-W_SHLF9354451_201824145731.zip,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,10.0,16.6,16.472,46.683,0.924,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,20.0,16.7,16.568,45.337,0.418,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,30.0,16.8,16.664,46.774,0.424,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,40.0,16.9,16.759,49.082,0.433,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,50.0,17,16.855,49.472,0.435,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,60.0,17.1,16.951,47.239,0.426,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,70.0,17.2,17.047,43.182,0.410,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,80.0,17.3,17.143,40.432,0.398,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,90.0,17.4,17.239,40.149,0.397,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,100.0,17.5,17.335,39.437,0.393,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,110.0,17.6,17.431,40.894,0.399,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,120.0,17.7,17.526,44.529,0.408,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,130.0,17.8,17.622,40.292,0.390,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,140.0,17.9,17.718,38.804,0.852,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,3,150.0,18,17.814,35.613,2.014,,2018-02-04 20:57:31,SECT9354441,
374,U1524,A,3,H,4,0.0,18,17.814,41.007,2.431,374-NGR-45725551-ngr_sample_374-U1524A-3H-4-A_SHLF9354491_20182415843.zip,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,10.0,18.1,17.910,42.006,0.844,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,20.0,18.2,18.006,42.251,0.406,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,30.0,18.3,18.102,41.404,0.402,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,40.0,18.4,18.197,46.739,0.424,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,50.0,18.5,18.293,58.632,0.469,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,60.0,18.6,18.389,57.089,0.463,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,70.0,18.7,18.485,51.359,0.442,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,80.0,18.8,18.581,47.015,0.425,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,90.0,18.9,18.677,45.819,0.420,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,100.0,19,18.773,44.677,0.415,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,110.0,19.1,18.869,44.831,0.415,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,120.0,19.2,18.964,46.496,0.415,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,130.0,19.3,19.060,45.756,0.412,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,140.0,19.4,19.156,46.147,0.992,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,4,150.0,19.5,19.252,44.553,2.495,,2018-02-04 21:08:43,SECT9354471,
374,U1524,A,3,H,5,0.0,19.5,19.252,48.768,2.871,374-NGR-45726351-ngr_sample_374-U1524A-3H-5-A_SHLF9354521_201824152045.zip,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,10.0,19.6,19.348,46.801,0.926,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,20.0,19.7,19.444,47.857,0.428,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,30.0,19.8,19.539,48.224,0.429,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,40.0,19.9,19.635,48.885,0.432,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,50.0,20,19.731,47.799,0.428,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,60.0,20.1,19.827,49.196,0.434,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,70.0,20.2,19.923,50.202,0.438,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,80.0,20.3,20.018,46.782,0.424,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,90.0,20.4,20.114,47.565,0.427,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,100.0,20.5,20.210,46.864,0.423,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,110.0,20.6,20.306,48.634,0.430,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,120.0,20.7,20.402,48.042,0.422,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,130.0,20.8,20.497,42.856,0.401,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,140.0,20.9,20.593,38.321,0.843,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,5,150.0,21,20.689,34.160,1.936,,2018-02-04 21:20:45,SECT9354501,
374,U1524,A,3,H,6,0.0,21,20.689,41.108,2.436,374-NGR-45726921-ngr_sample_374-U1524A-3H-6-W_SHLF9354541_201824153157.zip,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,10.0,21.1,20.785,42.610,0.855,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,20.0,21.2,20.881,50.021,0.436,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,30.0,21.3,20.977,49.327,0.434,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,40.0,21.4,21.072,47.012,0.425,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,50.0,21.5,21.168,48.102,0.429,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,60.0,21.6,21.264,52.069,0.445,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,70.0,21.7,21.360,59.292,0.471,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,80.0,21.8,21.456,57.862,0.466,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,90.0,21.9,21.552,51.052,0.441,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,100.0,22,21.648,44.407,0.414,,2018-02-04 21:31:57,SECT9354531,
374,U1524,A,3,H,6,110.0,22.1,21.744,40.014,0.396,,2018-02-04 21:31:57,SECT9354531,
