Exp,Site,Hole,Core,Type,Sect,A/W,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Magnetic susceptibility (SI x 10^-5),Configuration filename,Timestamp (UTC),Instrument,Instrument group,Text ID,Comments
374,U1523,E,3,F,2,A,110.0,18.6,18.546,73.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,112.5,18.625,18.570,78.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,115.0,18.65,18.595,68.33,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,117.5,18.675,18.619,182.67,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,120.0,18.7,18.644,40.33,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,122.5,18.725,18.668,41.33,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,125.0,18.75,18.693,55.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,127.5,18.775,18.717,53.33,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,130.0,18.8,18.741,61.67,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,132.5,18.825,18.766,59.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,135.0,18.85,18.790,72.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,137.5,18.875,18.815,62.67,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,140.0,18.9,18.839,69.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,142.5,18.925,18.864,57.67,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,2,A,145.0,18.95,18.888,52.00,,2018-02-03 10:24:37,MS2K-695,SHMSL,SHLF9349071,
374,U1523,E,3,F,3,A,2.5,19.035,18.971,16.00,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,5.0,19.06,18.996,47.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,7.5,19.085,19.020,53.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,10.0,19.11,19.045,54.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,12.5,19.135,19.069,52.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,15.0,19.16,19.094,57.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,17.5,19.185,19.119,55.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,20.0,19.21,19.143,58.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,22.5,19.235,19.168,48.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,25.0,19.26,19.192,54.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,27.5,19.285,19.216,71.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,30.0,19.31,19.241,107.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,32.5,19.335,19.265,96.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,35.0,19.36,19.290,109.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,37.5,19.385,19.314,75.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,40.0,19.41,19.339,37.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,42.5,19.435,19.363,27.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,45.0,19.46,19.388,47.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,47.5,19.485,19.412,30.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,50.0,19.51,19.437,33.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,52.5,19.535,19.462,33.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,55.0,19.56,19.486,32.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,57.5,19.585,19.511,31.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,60.0,19.61,19.535,27.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,62.5,19.635,19.559,39.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,65.0,19.66,19.584,41.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,67.5,19.685,19.608,28.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,70.0,19.71,19.633,29.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,72.5,19.735,19.657,26.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,75.0,19.76,19.682,36.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,77.5,19.785,19.706,38.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,80.0,19.81,19.731,29.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,82.5,19.835,19.755,47.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,85.0,19.86,19.780,32.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,87.5,19.885,19.805,35.00,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,90.0,19.91,19.829,30.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,92.5,19.935,19.854,30.33,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,95.0,19.96,19.878,31.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,3,A,97.5,19.985,19.902,31.67,,2018-02-03 09:50:16,MS2K-695,SHMSL,SHLF9349101,
374,U1523,E,3,F,4,A,2.5,20.035,19.951,9.33,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,5.0,20.06,19.976,56.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,7.5,20.085,20.000,31.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,10.0,20.11,20.025,32.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,12.5,20.135,20.049,30.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,15.0,20.16,20.074,37.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,17.5,20.185,20.098,73.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,20.0,20.21,20.123,42.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,22.5,20.235,20.147,42.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,25.0,20.26,20.172,53.67,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,27.5,20.285,20.196,29.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,30.0,20.31,20.220,46.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,32.5,20.335,20.245,42.67,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,35.0,20.36,20.269,51.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,37.5,20.385,20.294,40.67,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,40.0,20.41,20.318,36.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,42.5,20.435,20.343,46.67,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,45.0,20.46,20.367,45.00,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,47.5,20.485,20.392,36.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,50.0,20.51,20.416,34.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,4,A,52.5,20.535,20.441,30.33,,2018-02-03 09:59:58,MS2K-695,SHMSL,SHLF9349131,
374,U1523,E,3,F,CC,A,2.5,20.585,20.489,29.67,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,5.0,20.61,20.514,43.00,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,7.5,20.635,20.538,39.00,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,10.0,20.66,20.563,52.33,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,12.5,20.685,20.587,44.33,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,15.0,20.71,20.612,34.67,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,17.5,20.735,20.636,1.00,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,20.0,20.76,20.661,-0.67,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,3,F,CC,A,22.5,20.785,20.685,-1.00,,2018-02-03 10:04:01,MS2K-695,SHMSL,SHLF9349161,
374,U1523,E,4,F,1,A,2.5,20.725,20.725,17.33,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,5.0,20.75,20.750,55.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,7.5,20.775,20.775,51.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,10.0,20.8,20.800,39.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,12.5,20.825,20.825,41.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,15.0,20.85,20.850,62.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,17.5,20.875,20.875,58.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,20.0,20.9,20.900,52.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,22.5,20.925,20.925,60.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,25.0,20.95,20.950,50.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,27.5,20.975,20.975,36.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,30.0,21,21.000,41.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,32.5,21.025,21.025,58.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,35.0,21.05,21.050,47.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,37.5,21.075,21.075,55.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,40.0,21.1,21.100,65.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,42.5,21.125,21.125,37.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,45.0,21.15,21.150,42.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,47.5,21.175,21.175,60.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,50.0,21.2,21.200,32.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,52.5,21.225,21.225,57.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,55.0,21.25,21.250,73.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,57.5,21.275,21.275,48.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,60.0,21.3,21.300,48.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,62.5,21.325,21.325,32.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,65.0,21.35,21.350,35.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,67.5,21.375,21.375,63.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,70.0,21.4,21.400,32.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,72.5,21.425,21.425,27.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,75.0,21.45,21.450,47.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,77.5,21.475,21.475,52.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,80.0,21.5,21.500,44.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,82.5,21.525,21.525,49.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,85.0,21.55,21.550,56.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,87.5,21.575,21.575,38.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,90.0,21.6,21.600,39.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,92.5,21.625,21.625,53.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,95.0,21.65,21.650,57.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,97.5,21.675,21.675,107.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,100.0,21.7,21.700,68.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,102.5,21.725,21.725,47.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,105.0,21.75,21.750,61.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,107.5,21.775,21.775,74.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,110.0,21.8,21.800,39.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,112.5,21.825,21.825,59.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,115.0,21.85,21.850,53.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,117.5,21.875,21.875,42.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,120.0,21.9,21.900,57.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,122.5,21.925,21.925,48.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,125.0,21.95,21.950,52.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,127.5,21.975,21.975,68.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,130.0,22,22.000,47.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,132.5,22.025,22.025,66.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,135.0,22.05,22.050,51.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,137.5,22.075,22.075,53.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,140.0,22.1,22.100,37.67,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,142.5,22.125,22.125,33.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,145.0,22.15,22.150,42.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,147.5,22.175,22.175,49.33,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,1,A,150.0,22.2,22.200,37.00,,2018-02-03 11:10:52,MS2K-695,SHMSL,SHLF9349411,
374,U1523,E,4,F,2,A,2.5,22.235,22.235,14.67,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,5.0,22.26,22.260,45.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,7.5,22.285,22.285,56.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,10.0,22.31,22.310,58.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,12.5,22.335,22.335,53.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,15.0,22.36,22.360,53.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,17.5,22.385,22.385,37.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,20.0,22.41,22.410,63.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,22.5,22.435,22.435,50.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,25.0,22.46,22.460,48.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,27.5,22.485,22.485,50.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,30.0,22.51,22.510,69.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,32.5,22.535,22.535,49.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,35.0,22.56,22.560,55.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,37.5,22.585,22.585,83.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,40.0,22.61,22.610,50.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,42.5,22.635,22.635,75.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,45.0,22.66,22.660,51.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,47.5,22.685,22.685,51.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,50.0,22.71,22.710,63.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,52.5,22.735,22.735,56.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,55.0,22.76,22.760,45.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,57.5,22.785,22.785,17.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,60.0,22.81,22.810,98.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,62.5,22.835,22.835,73.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,65.0,22.86,22.860,243.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,67.5,22.885,22.885,132.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,70.0,22.91,22.910,90.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,72.5,22.935,22.935,78.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,75.0,22.96,22.960,68.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,77.5,22.985,22.985,97.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,80.0,23.01,23.010,97.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,82.5,23.035,23.035,74.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,85.0,23.06,23.060,85.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,87.5,23.085,23.085,86.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,90.0,23.11,23.110,97.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,92.5,23.135,23.135,26.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,95.0,23.16,23.160,55.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,97.5,23.185,23.185,6.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,100.0,23.21,23.210,55.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,102.5,23.235,23.235,101.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,105.0,23.26,23.260,69.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,107.5,23.285,23.285,111.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,110.0,23.31,23.310,93.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,112.5,23.335,23.335,98.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,115.0,23.36,23.360,128.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,117.5,23.385,23.385,69.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,120.0,23.41,23.410,42.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,122.5,23.435,23.435,63.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,125.0,23.46,23.460,63.33,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,127.5,23.485,23.485,79.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,130.0,23.51,23.510,105.67,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,132.5,23.535,23.535,92.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,135.0,23.56,23.560,101.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,2,A,137.5,23.585,23.585,116.00,,2018-02-03 11:28:36,MS2K-695,SHMSL,SHLF9349441,
374,U1523,E,4,F,3,A,2.5,23.635,23.635,79.33,374-MSPOINT-45192531-i_pi_ms.ini,2018-02-03 11:37:59,MS2K-695,SHMSL,SHLF9349471,
374,U1523,E,4,F,3,A,5.0,23.66,23.660,103.67,,2018-02-03 11:37:59,MS2K-695,SHMSL,SHLF9349471,
374,U1523,E,4,F,3,A,7.5,23.685,23.685,119.00,,2018-02-03 11:37:59,MS2K-695,SHMSL,SHLF9349471,
