Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Top depth CSF-A (m),Top depth CSF-B (m),Treatment type,Treatment value (mT or deg C or Agico code),Inclination (deg),Declination (deg),Inclination geographic (deg),Declination geographic (deg),Total intensity (A/m),Intensity X (A/m),Intensity Y (A/m),Intensity Z (A/m),Azimuth (deg),Dip (deg),Sample type,Remasoft TXT file,Remasoft JR6ODP file,Remasoft JR6 file,Remasoft DAT file,Instrument,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,40,-11.1,170.4,75.3,139.7,0.016712,-1.62E-02," 2.74E-03",-3.23E-03,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:34:03,CUBE9781151,113306271,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,50,-13.4,171.6,74.2,148.3,0.014195,-1.37E-02," 2.03E-03",-3.28E-03,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:34:06,CUBE9781151,113306321,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,15,-12.1,169.7,74.2,140.2,0.029417,-2.83E-02," 5.14E-03",-6.15E-03,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:33:56,CUBE9781151,113306161,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,60,-12.8,173.7,75.8,154.4,0.011506,-1.12E-02," 1.22E-03",-2.55E-03,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:34:09,CUBE9781151,113306371,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,100,-8.7,174.6,79.8,148.4,0.005273,-5.19E-03," 4.90E-04",-7.95E-04,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:34:14,CUBE9781151,113306451,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,80,-6.6,173.5,80.7,135.6,0.008063,-7.96E-03," 9.12E-04",-9.32E-04,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:34:12,CUBE9781151,113306411,,,
379,U1533,D,5,H,3,W,60.0,34.12,34.120,AD,20,-11.8,169.1,74.0,137.7,0.026815,-2.58E-02," 4.97E-03",-5.47E-03,0,90,CUBE,379-SPINNER-48488741-U1533D.txt,,379-SPINNER-48488701-U1533D.jr6,,JR6,2019-03-04 06:33:58,CUBE9781151,113306181,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,30,-4.6,152.2,61.9,99.8,0.010515,-9.28E-03," 4.88E-03",-8.44E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:26,CUBE9781171,113310121,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,15,-4.7,155.2,64.8,101.1,0.012384,-1.12E-02," 5.17E-03",-1.02E-03,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:17,CUBE9781171,113310091,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,100,-0.9,180.3,89.1,198.9,1.861812,-1.86E+00,-9.94E-03,-2.91E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:13,CUBE9781171,113347771,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,150,-0.6,176.5,86.4,100.3,2.866586,-2.86E+00," 1.77E-01",-3.21E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:21,CUBE9781171,113347881,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,5,-5.9,151.0,60.4,102.1,0.012755,-1.11E-02," 6.16E-03",-1.32E-03,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:11,CUBE9781171,113310071,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,25,-4.0,154.2,63.9,99.1,0.011134,-1.00E-02," 4.83E-03",-7.73E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:23,CUBE9781171,113310111,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,10,-4.8,172.6,81.2,123.1,0.016251,-1.61E-02," 2.08E-03",-1.36E-03,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:15,CUBE9781171,113346831,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,30,-0.9,178.8,88.5,128.0,0.439533,-4.39E-01," 8.95E-03",-6.99E-03,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:32,CUBE9781171,113347101,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,50,-3.3,152.8,62.6,97.3,0.008364,-7.43E-03," 3.81E-03",-4.86E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:32,CUBE9781171,113310141,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,70,-4.2,151.8,61.5,98.9,0.006929,-6.09E-03," 3.26E-03",-5.10E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:37,CUBE9781171,113310161,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,0,-9.9,148.7,57.3,108.5,0.005518,-4.64E-03," 2.83E-03",-9.45E-04,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:05,CUBE9781171,113346671,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,750,-1.1,176.8,86.6,108.7,4.725273,-4.72E+00," 2.67E-01",-9.04E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:50,CUBE9781171,113348371,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,40,-4.7,153.9,63.6,100.7,0.009229,-8.26E-03," 4.04E-03",-7.63E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:29,CUBE9781171,113310131,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,15,-1.8,179.1,88.0,154.5,0.089392,-8.93E-02," 1.35E-03",-2.82E-03,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:22,CUBE9781171,113346951,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,1000,-1.0,179.4,88.9,150.1,4.766157,-4.77E+00," 4.60E-02",-8.00E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:54,CUBE9781171,113348411,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,100,-5.2,151.1,60.7,100.7,0.005766,-5.03E-03," 2.77E-03",-5.25E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:46,CUBE9781171,113310191,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,200,-0.8,176.5,86.5,103.2,3.633332,-3.63E+00," 2.19E-01",-5.13E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:29,CUBE9781171,113348021,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,40,-0.9,180.5,89.0,208.3,0.706568,-7.06E-01,-6.06E-03,-1.13E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:38,CUBE9781171,113347201,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,300,-1.1,183.0,86.9,249.8,4.330874,-4.32E+00,-2.23E-01,-8.21E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:30,CUBE9781171,113348041,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,NRM,0,-7.2,149.6,58.8,104.1,0.012710,-1.09E-02," 6.38E-03",-1.60E-03,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:07,CUBE9781171,113310061,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,20,-4.9,152.2,61.8,100.5,0.011754,-1.04E-02," 5.46E-03",-1.01E-03,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:20,CUBE9781171,113310101,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,80,-0.8,179.3,88.9,140.8,1.536891,-1.54E+00," 1.82E-02",-2.22E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:05,CUBE9781171,113347631,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,60,-3.1,153.8,63.6,97.0,0.007778,-6.97E-03," 3.43E-03",-4.20E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:35,CUBE9781171,113310151,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,20,-1.1,181.7,88.0,238.8,0.199014,-1.99E-01,-6.01E-03,-3.65E-03,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:23,CUBE9781171,113346961,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,ARM,100,-0.1,8.1,-81.9,90.9,0.033044," 3.27E-02"," 4.65E-03",-7.14E-05,0,90,CUBE,379-SPINNER-48530501-ARM-U1532.txt,,379-SPINNER-48530491-ARM-U1532.jr6,,JR6,2019-03-11 12:56:09,CUBE9781171,113346741,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,10,-5.1,151.7,61.3,100.7,0.012756,-1.12E-02," 6.02E-03",-1.14E-03,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:14,CUBE9781171,113310081,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,60,-1.0,178.3,88.0,120.1,1.157771,-1.16E+00," 3.51E-02",-2.03E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:53,CUBE9781171,113347431,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,500,-1.1,178.5,88.1,125.6,4.641512,-4.64E+00," 1.25E-01",-8.93E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:57:38,CUBE9781171,113348181,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,90,-5.5,155.6,65.0,103.1,0.005947,-5.39E-03," 2.45E-03",-5.68E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:43,CUBE9781171,113310181,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,IRM,50,-0.6,179.2,89.0,128.6,0.948820,-9.49E-01," 1.28E-02",-1.02E-02,0,90,CUBE,379-SPINNER-48530641-IRM-U1533.txt,,379-SPINNER-48530601-IRM-U1533.jr6,,JR6,2019-03-11 12:56:45,CUBE9781171,113347311,,,
379,U1533,D,5,H,6,W,70.0,38.77,38.770,AD,80,-3.4,158.9,68.6,99.3,0.006515,-6.07E-03," 2.34E-03",-3.84E-04,0,90,CUBE,379-SPINNER-48496341-U1533D.txt,,379-SPINNER-48496331-U1533D.jr6,,JR6,2019-03-04 21:36:40,CUBE9781171,113310171,,,
