Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Top depth CSF-A (m),Top depth CSF-B (m),Treatment type,Treatment value (mT or deg C or Agico code),Inclination (deg),Declination (deg),Inclination geographic (deg),Declination geographic (deg),Total intensity (A/m),Intensity X (A/m),Intensity Y (A/m),Intensity Z (A/m),Azimuth (deg),Dip (deg),Sample type,Remasoft TXT file,Remasoft JR6ODP file,Remasoft JR6 file,Remasoft DAT file,Instrument,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,60,-4.3,41.8,-48.0,96.5,0.026539," 1.97E-02"," 1.76E-02",-2.00E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:07,CUBE9720551,112864251,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,30,-7.9,48.9,-40.6,100.4,0.078465," 5.11E-02"," 5.86E-02",-1.08E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:44,CUBE9720551,112863881,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,20,-8.1,37.3,-51.9,103.3,0.110853," 8.72E-02"," 6.66E-02",-1.57E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:24,CUBE9720551,112863561,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,15,-9.1,49.9,-39.5,101.8,0.123134," 7.84E-02"," 9.30E-02",-1.95E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:17,CUBE9720551,112863441,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,25,-8.8,48.0,-41.4,101.8,0.092836," 6.14E-02"," 6.82E-02",-1.42E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:32,CUBE9720551,112863691,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,90,-0.6,58.8,-31.2,90.7,0.010289," 5.33E-03"," 8.80E-03",-1.15E-04,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:34,CUBE9720551,112864661,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,100,-4.3,48.3,-41.6,95.7,0.008011," 5.31E-03"," 5.96E-03",-6.00E-04,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:35,CUBE9720551,112864691,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,40,-6.8,29.2,-60.1,103.7,0.057657," 5.00E-02"," 2.79E-02",-6.79E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:50,CUBE9720551,112863971,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,70,-3.7,54.2,-35.8,94.6,0.019253," 1.13E-02"," 1.56E-02",-1.25E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:14,CUBE9720551,112864361,,,
379,U1532,B,2,H,7,W,36.0,102.44,101.955,AD,50,-6.1,49.7,-40.0,97.9,0.036515," 2.35E-02"," 2.77E-02",-3.86E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:59,CUBE9720551,112864131,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,10,21.4,354.7,-67.9,346.8,0.046050," 4.27E-02",-3.94E-03," 1.68E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:15,CUBE9721161,112863421,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,20,20.0,4.5,-69.5,12.1,0.039038," 3.66E-02"," 2.87E-03"," 1.33E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:26,CUBE9721161,112863581,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,50,18.1,6.1,-70.9,18.0,0.014110," 1.33E-02"," 1.42E-03"," 4.39E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:56,CUBE9721161,112864061,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,25,20.9,0.1,-69.1,0.3,0.032290," 3.02E-02"," 6.21E-05"," 1.15E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:34,CUBE9721161,112863721,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,90,20.3,352.7,-68.5,341.1,0.002681," 2.49E-03",-3.19E-04," 9.30E-04",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:26,CUBE9721161,112864581,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,NRM,0,20.6,349.6,-67.0,334.4,0.050412," 4.64E-02",-8.52E-03," 1.77E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:36:47,CUBE9721161,112863091,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,80,21.0,0.6,-69.0,1.5,0.003864," 3.61E-03"," 3.73E-05"," 1.39E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:19,CUBE9721161,112864451,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,60,16.7,348.3,-69.7,326.0,0.010146," 9.52E-03",-1.97E-03," 2.92E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:05,CUBE9721161,112864211,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,70,16.0,348.8,-70.5,326.0,0.005826," 5.49E-03",-1.09E-03," 1.61E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:10,CUBE9721161,112864301,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,100,9.9,358.2,-79.9,349.6,0.002117," 2.08E-03",-6.70E-05," 3.65E-04",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:39,CUBE9721161,112864771,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,5,21.1,357.5,-68.7,353.7,0.049114," 4.58E-02",-1.97E-03," 1.77E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:03,CUBE9721161,112863231,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,30,20.1,6.8,-68.9,17.9,0.028073," 2.62E-02"," 3.12E-03"," 9.63E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:39,CUBE9721161,112863801,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,40,20.4,347.2,-66.0,329.2,0.021101," 1.93E-02",-4.39E-03," 7.37E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:47,CUBE9721161,112863931,,,
379,U1532,B,3,H,2,W,30.0,104.35,104.270,AD,15,21.6,352.9,-67.3,342.6,0.042435," 3.92E-02",-4.88E-03," 1.56E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:20,CUBE9721161,112863501,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,90,54.2,329.7,-30.3,340.0,0.004566," 2.30E-03",-1.35E-03," 3.71E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:32,CUBE9721171,112864641,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,30,47.4,328.4,-35.2,334.3,0.039405," 2.27E-02",-1.40E-02," 2.90E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:43,CUBE9721171,112863861,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,15,48.8,326.8,-33.5,334.4,0.060695," 3.35E-02",-2.19E-02," 4.57E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:23,CUBE9721171,112863541,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,25,48.6,339.2,-38.2,342.7,0.044833," 2.77E-02",-1.05E-02," 3.36E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:37,CUBE9721171,112863761,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,100,37.9,315.9,-34.5,318.2,0.002677," 1.52E-03",-1.47E-03," 1.64E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:36,CUBE9721171,112864711,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,10,48.9,331.1,-35.1,337.2,0.065843," 3.78E-02",-2.09E-02," 4.97E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:07,CUBE9721171,112863311,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,60,43.5,325.8,-36.8,329.4,0.011519," 6.91E-03",-4.69E-03," 7.94E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:02,CUBE9721171,112864171,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,40,46.1,335.1,-38.9,337.9,0.025985," 1.63E-02",-7.59E-03," 1.87E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:51,CUBE9721171,112863991,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,NRM,0,49.1,322.1,-31.1,332.0,0.073079," 3.77E-02",-2.94E-02," 5.53E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:36:49,CUBE9721171,112863111,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,50,44.4,336.9,-41.0,338.2,0.017484," 1.15E-02",-4.90E-03," 1.22E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:55,CUBE9721171,112864041,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,70,51.4,332.7,-33.7,339.9,0.008269," 4.58E-03",-2.37E-03," 6.46E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:15,CUBE9721171,112864391,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,5,48.7,329.3,-34.6,335.8,0.070333," 3.99E-02",-2.37E-02," 5.28E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:04,CUBE9721171,112863251,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,80,51.1,331.6,-33.6,339.0,0.005314," 2.94E-03",-1.59E-03," 4.13E-03",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:22,CUBE9721171,112864521,,,
379,U1532,B,3,H,5,W,110.0,109.56,109.245,AD,20,48.2,319.2,-30.3,329.7,0.055048," 2.78E-02",-2.39E-02," 4.10E-02",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:28,CUBE9721171,112863621,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,30,-10.8,21.7,-65.9,117.3,0.029933," 2.73E-02"," 1.09E-02",-5.61E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:41,CUBE9722401,112863821,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,NRM,0,-11.1,26.2,-61.7,113.9,0.056518," 4.98E-02"," 2.45E-02",-1.09E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:36:52,CUBE9722401,112863131,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,70,-5.4,14.5,-74.6,110.8,0.006386," 6.16E-03"," 1.59E-03",-6.03E-04,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:12,CUBE9722401,112864341,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,5,-11.5,23.8,-63.7,116.7,0.055293," 4.96E-02"," 2.19E-02",-1.10E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:00,CUBE9722401,112863191,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,90,0.4,31.0,-59.0,89.2,0.003355," 2.88E-03"," 1.73E-03"," 2.47E-05",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:31,CUBE9722401,112864621,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,100,-12.5,31.7,-56.2,112.9,0.003151," 2.62E-03"," 1.62E-03",-6.82E-04,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:38,CUBE9722401,112864751,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,40,-9.2,11.0,-75.6,130.3,0.021573," 2.09E-02"," 4.08E-03",-3.46E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:52,CUBE9722401,112864011,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,80,-0.9,24.2,-65.8,92.3,0.004763," 4.34E-03"," 1.95E-03",-7.68E-05,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:21,CUBE9722401,112864501,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,50,-7.4,12.5,-75.5,121.0,0.015214," 1.47E-02"," 3.27E-03",-1.96E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:57,CUBE9722401,112864091,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,15,-10.4,11.4,-74.6,132.8,0.048626," 4.69E-02"," 9.45E-03",-8.75E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:19,CUBE9722401,112863481,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,25,-10.7,22.0,-65.7,116.7,0.034831," 3.17E-02"," 1.28E-02",-6.45E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:35,CUBE9722401,112863741,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,10,-10.7,7.6,-76.9,144.9,0.051627," 5.03E-02"," 6.75E-03",-9.60E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:13,CUBE9722401,112863391,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,60,-5.4,21.9,-67.5,104.3,0.010822," 10.00E-03"," 4.01E-03",-1.02E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:06,CUBE9722401,112864231,,,
379,U1532,B,4,H,2,W,50.0,114.07,113.944,AD,20,-11.1,22.6,-65.0,117.0,0.042078," 3.81E-02"," 1.59E-02",-8.09E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:27,CUBE9722401,112863601,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,25,-8.0,20.9,-67.7,111.5,0.055598," 5.14E-02"," 1.96E-02",-7.72E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:33,CUBE9722411,112863701,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,5,-7.9,22.0,-66.7,110.3,0.079748," 7.32E-02"," 2.96E-02",-1.10E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:36:57,CUBE9722411,112863171,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,NRM,0,-8.1,21.2,-67.4,111.4,0.080808," 7.46E-02"," 2.89E-02",-1.13E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:36:54,CUBE9722411,112863151,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,60,-5.1,26.3,-63.2,101.3,0.016941," 1.51E-02"," 7.49E-03",-1.49E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:03,CUBE9722411,112864191,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,100,-5.6,21.3,-68.1,105.1,0.003996," 3.71E-03"," 1.44E-03",-3.89E-04,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:37,CUBE9722411,112864731,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,80,3.3,25.7,-64.1,82.4,0.007604," 6.84E-03"," 3.29E-03"," 4.41E-04",0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:20,CUBE9722411,112864471,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,50,-5.6,26.0,-63.4,102.6,0.024473," 2.19E-02"," 1.07E-02",-2.39E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:58,CUBE9722411,112864111,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,90,4.9,19.7,0.0,0.0,0.005574," 5.23E-03"," 1.88E-03"," 4.75E-04",0,0,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:38:27,CUBE9722411,112864601,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,40,-6.3,28.4,-61.0,103.2,0.034414," 3.01E-02"," 1.63E-02",-3.80E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:54,CUBE9722411,112864021,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,15,-7.3,23.1,-65.8,108.2,0.070796," 6.46E-02"," 2.75E-02",-9.05E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:18,CUBE9722411,112863461,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,10,-8.0,23.0,-65.7,109.7,0.075155," 6.85E-02"," 2.91E-02",-1.04E-02,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:09,CUBE9722411,112863331,,,
379,U1532,B,4,H,5,W,108.0,119.05,118.605,AD,30,-6.7,23.7,-65.4,106.2,0.047963," 4.36E-02"," 1.91E-02",-5.57E-03,0,90,CUBE,379-SPINNER-47935231-U1532B.txt,,379-SPINNER-47935211-U1532B.jr6,,JR6,2019-02-07 13:37:42,CUBE9722411,112863841,,,
