Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Top depth CSF-A (m),Top depth CSF-B (m),Treatment type,Treatment value (mT or deg C or Agico code),Inclination (deg),Declination (deg),Inclination geographic (deg),Declination geographic (deg),Total intensity (A/m),Intensity X (A/m),Intensity Y (A/m),Intensity Z (A/m),Azimuth (deg),Dip (deg),Sample type,Remasoft TXT file,Remasoft JR6ODP file,Remasoft JR6 file,Remasoft DAT file,Instrument,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,20,0.9,192.3,77.7,274.2,1.946181,-1.90E+00,-4.15E-01," 3.04E-02",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:30,CUBE9717561,113347071,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,25,8,164.3,72.4,62.7,0.051369,-4.90E-02,1.38E-02,7.11E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:28,CUBE9717561,112869061,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,ARM,100,-1.2,1.0,-88.4,141.6,0.495997," 4.96E-01"," 8.46E-03",-1.07E-02,0,90,CUBE,379-SPINNER-48530501-ARM-U1532.txt,,379-SPINNER-48530491-ARM-U1532.jr6,,JR6,2019-03-11 12:55:55,CUBE9717561,113346521,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,30,7,157.4,66.4,72.2,0.045031,-4.13E-02,1.72E-02,5.50E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:35,CUBE9717561,112869111,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,80,1.0,175.3,85.2,77.4,12.923010,-1.29E+01," 1.06E+00"," 2.35E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:57:09,CUBE9717561,113347721,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,50,10.9,143.8,52.4,71.9,0.033174,-2.63E-02,1.92E-02,6.29E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:51,CUBE9717561,112869251,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,15,8.2,141.9,51.2,76.9,0.060593,-4.72E-02,3.70E-02,8.62E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:15,CUBE9717561,112868971,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,15,-0.1,182.8,87.2,267.7,0.959944,-9.59E-01,-4.75E-02,-1.91E-03,0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:22,CUBE9717561,113346941,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,60,12.5,139.5,47.9,71.2,0.029745,-2.21E-02,1.89E-02,6.44E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:00,CUBE9717561,112869331,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,90,13.2,133.4,42,72.1,0.017756,-1.19E-02,1.26E-02,4.06E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:24,CUBE9717561,112869511,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,0,10.5,150.1,58.4,69.7,0.012825,-1.09E-02," 6.30E-03"," 2.33E-03",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:00,CUBE9717561,113346581,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,300,1.2,180.3,88.8,343.7,27.108560,-2.71E+01,-1.63E-01," 5.59E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:57:39,CUBE9717561,113348201,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,80,11.5,134.9,43.8,73.9,0.020641,-1.43E-02,1.43E-02,4.12E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:14,CUBE9717561,112869431,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,AD,5,9,151.4,60.1,71.7,0.063336,-5.49E-02,3.00E-02,9.92E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:43,CUBE9717561,112868821,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,30,1.0,182.8,87.0,289.3,4.310495,-4.30E+00,-2.12E-01," 7.41E-02",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:39,CUBE9717561,113347211,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,500,1.1,177.8,87.5,64.1,27.990100,-2.80E+01," 1.09E+00"," 5.31E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:57:42,CUBE9717561,113348241,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,10,-1.2,189.5,80.4,262.5,0.231501,-2.28E-01,-3.82E-02,-5.04E-03,0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:13,CUBE9717561,113346801,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,60,1.0,188.2,81.7,276.7,10.233710,-1.01E+01,-1.46E+00," 1.73E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:56:58,CUBE9717561,113347521,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,200,0.6,181.1,88.7,299.5,25.102560,-2.51E+01,-4.84E-01," 2.74E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:57:31,CUBE9717561,113348051,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,IRM,1000,0.8,179.6,89.1,25.0,28.292920,-2.83E+01," 1.81E-01"," 3.88E-01",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:57:58,CUBE9717561,113348481,,,
379,U1532,A,4,H,2,W,26.0,26.36,26.308,NRM,0,-1.7,153.3,63.2,93.8,0.059454,-5.31E-02,2.67E-02,-1.78E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:01,CUBE9717561,112867851,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,NRM,0,-2.5,179.2,87.4,161.8,0.046619,-4.66E-02,6.59E-04,-2.00E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:04,CUBE9717571,112867861,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,60,4.1,164.9,74.3,74.5,0.040237,-3.87E-02,1.05E-02,2.91E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:55,CUBE9717571,112869291,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,25,3.2,159.3,69,81,0.04908,-4.58E-02,1.73E-02,2.75E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:31,CUBE9717571,112869081,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,90,3.8,164.9,74.4,75.6,0.027588,-2.66E-02,7.18E-03,1.84E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:19,CUBE9717571,112869471,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,15,3.2,167.8,77.4,75,0.050014,-4.88E-02,1.06E-02,2.84E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:12,CUBE9717571,112868951,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,5,4.7,164,73.4,73.5,0.04786,-4.59E-02,1.31E-02,3.88E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:45,CUBE9717571,112868831,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,30,2.4,159.1,68.9,83.4,0.047957,-4.48E-02,1.71E-02,1.97E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:36,CUBE9717571,112869121,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,80,4.7,168.3,77.4,67.7,0.031155,-3.04E-02,6.29E-03,2.58E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:15,CUBE9717571,112869441,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,NRM,0,5.6,177.5,83.8,23.9,0.047185,-4.69E-02,2.05E-03,4.63E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:26,CUBE9717571,112868761,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,100,2.2,160.1,70,83.5,0.02284,-2.15E-02,7.78E-03,8.89E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:26,CUBE9717571,112869531,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,40,3.6,171.8,81,66.2,0.046138,-4.56E-02,6.61E-03,2.92E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:44,CUBE9717571,112869191,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,70,4.3,164.7,74.2,74.1,0.036307,-3.49E-02,9.53E-03,2.72E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:08,CUBE9717571,112869391,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,20,3.5,170.6,80,69.3,0.049813,-4.91E-02,8.12E-03,3.06E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:22,CUBE9717571,112869011,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,50,3.7,163.1,72.7,77.5,0.042097,-4.02E-02,1.22E-02,2.70E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:50,CUBE9717571,112869241,,,
379,U1532,A,4,H,6,W,106.0,33.15,32.897,AD,10,1.5,168.1,78,82.7,0.04956,-4.85E-02,1.02E-02,1.31E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:52,CUBE9717571,112868871,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,15,12.8,212.1,55.7,293.2,0.057445,-4.75E-02,-2.97E-02,1.28E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:09,CUBE9717721,112868931,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,80,16.8,207.1,58.4,303.6,0.025787,-2.20E-02,-1.12E-02,7.47E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:18,CUBE9717721,112869461,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,70,13.5,208.1,59.1,297,0.028224,-2.42E-02,-1.29E-02,6.58E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:05,CUBE9717721,112869371,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,50,16.4,202.1,62.7,308.1,0.034178,-3.04E-02,-1.23E-02,9.67E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:53,CUBE9717721,112869271,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,100,25.3,194.4,61.1,332.4,0.016076,-1.41E-02,-3.60E-03,6.88E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:27,CUBE9717721,112869541,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,25,11,213,55.4,289.6,0.04855,-4.00E-02,-2.59E-02,9.24E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:27,CUBE9717721,112869051,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,NRM,0,17.5,193,68.3,324.6,0.060303,-5.60E-02,-1.29E-02,1.82E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:28,CUBE9717721,112868771,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,20,14.5,208.3,58.5,298.6,0.053434,-4.55E-02,-2.45E-02,1.34E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:25,CUBE9717721,112869031,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,5,14.6,205.7,60.7,301,0.062311,-5.44E-02,-2.61E-02,1.57E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:39,CUBE9717721,112868811,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,40,12.8,215.4,52.6,291.4,0.038668,-3.07E-02,-2.19E-02,8.58E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:42,CUBE9717721,112869171,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,10,10.8,192.8,73.3,310.8,0.05955,-5.70E-02,-1.29E-02,1.12E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:54,CUBE9717721,112868881,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,60,16.5,200.3,64.1,310.5,0.031701,-2.85E-02,-1.05E-02,9.00E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:58,CUBE9717721,112869321,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,30,12.1,210.4,57.5,293,0.043713,-3.69E-02,-2.16E-02,9.18E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:34,CUBE9717721,112869101,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,NRM,0,4.1,194,75.4,286.6,0.057614,-5.57E-02,-1.39E-02,4.16E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:08,CUBE9717721,112867871,,,
379,U1532,A,5,H,3,W,70.0,37.8,37.619,AD,90,9.8,207.5,60.9,290.5,0.020409,-1.78E-02,-9.30E-03,3.47E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:20,CUBE9717721,112869481,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,80,-1.3,134,44,91.9,0.000609,-4.23E-04,4.38E-04,-1.42E-05,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:12,CUBE9717731,112869421,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,20,-18.6,122.7,30.8,111.8,0.002502,-1.28E-03,1.99E-03,-8.00E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:26,CUBE9717731,112869041,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,70,4.1,115.9,25.8,85.5,0.000579,-2.52E-04,5.20E-04,4.13E-05,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:02,CUBE9717731,112869361,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,NRM,0,-26,111.3,19.1,117.7,0.0039,-1.27E-03,3.26E-03,-1.71E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:17,CUBE9717731,112868731,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,15,-26,108.3,16.4,117.2,0.003271,-9.21E-04,2.79E-03,-1.44E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:07,CUBE9717731,112868921,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,10,-31.1,101.5,9.8,121.6,0.003833,-6.53E-04,3.22E-03,-1.98E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:06,CUBE9717731,112868911,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,30,-10.3,107.9,17.6,100.8,0.002044,-6.17E-04,1.91E-03,-3.64E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:38,CUBE9717731,112869141,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,20,-22.8,109.6,18,114.1,0.002815,-8.72E-04,2.44E-03,-1.09E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:17,CUBE9717731,112868981,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,40,-1.5,114.6,24.6,91.7,0.00189,-7.87E-04,1.72E-03,-5.09E-05,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:45,CUBE9717731,112869201,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,100,13.5,134,42.5,71.5,0.000319,-2.16E-04,2.23E-04,7.47E-05,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:31,CUBE9717731,112869571,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,NRM,0,-34.3,101.3,9.3,124.8,0.004188,-6.76E-04,3.39E-03,-2.36E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:11,CUBE9717731,112867881,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,5,-27.4,97.8,6.9,117.6,0.00393,-4.72E-04,3.46E-03,-1.81E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:31,CUBE9717731,112868781,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,90,2.1,129,38.9,87.3,0.000556,-3.49E-04,4.32E-04,2.02E-05,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:25,CUBE9717731,112869521,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,60,-7.6,110.3,20.1,98.1,0.00145,-4.99E-04,1.35E-03,-1.91E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:54,CUBE9717731,112869281,,,
379,U1532,A,5,H,5,W,84.0,40.94,40.605,AD,50,-4.4,120.5,30.4,95.1,0.001649,-8.35E-04,1.42E-03,-1.27E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:48,CUBE9717731,112869231,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,50,8.8,25.9,-62.8,70.4,0.003947,3.51E-03,1.70E-03,6.06E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:52,CUBE9717931,112869261,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,5,-8.5,24.2,-64.4,110.1,0.017273,1.56E-02,7.00E-03,-2.56E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:34,CUBE9717931,112868791,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,40,3.2,29.5,-60.3,83.6,0.00631,5.48E-03,3.10E-03,3.50E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:43,CUBE9717931,112869181,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,10,-16.7,17,-66.3,135.8,0.015509,1.42E-02,4.35E-03,-4.46E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:01:59,CUBE9717931,112868891,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,90,48.2,316.7,-29,328.5,0.001457,7.07E-04,-6.66E-04,1.09E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:21,CUBE9717931,112869491,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,25,2,19.5,-70.4,84,0.010425,9.82E-03,3.47E-03,3.63E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:32,CUBE9717931,112869091,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,15,-6.6,6.3,-80.9,136.7,0.01303,1.29E-02,1.42E-03,-1.50E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:10,CUBE9717931,112868941,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,20,-2.7,9,-80.6,107,0.012915,1.27E-02,2.01E-03,-6.16E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:23,CUBE9717931,112869021,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,60,29.9,347.6,-57.9,339.5,0.003299,2.79E-03,-6.14E-04,1.64E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:56,CUBE9717931,112869301,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,70,59.5,52.4,-18,25,0.001903,5.89E-04,7.65E-04,1.64E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:07,CUBE9717931,112869381,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,100,49.6,221.1,29.3,330.8,0.001222,-5.97E-04,-5.21E-04,9.31E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:29,CUBE9717931,112869551,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,80,59.7,331.9,-26.4,344.6,0.002875,1.28E-03,-6.84E-04,2.48E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:16,CUBE9717931,112869451,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,NRM,0,-27.7,19.5,-56.6,147.5,0.021803,1.82E-02,6.45E-03,-1.01E-02,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:14,CUBE9717931,112867891,,,
379,U1532,A,6,H,3,W,26.0,46.86,46.691,AD,30,0.8,18.6,-71.4,87.4,0.008605,8.16E-03,2.74E-03,1.24E-04,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:02:37,CUBE9717931,112869131,,,
379,U1532,A,6,H,5,W,112.0,50.73,50.360,AD,30,7.7,15.1,-73.1,62.7,0.039354,3.77E-02,1.02E-02,5.25E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:04:10,CUBE9717941,112869901,,,
379,U1532,A,6,H,5,W,112.0,50.73,50.360,NRM,0,-1.8,20.2,-69.7,95.1,0.076573,7.18E-02,2.64E-02,-2.37E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 13:57:17,CUBE9717941,112867901,,,
379,U1532,A,6,H,5,W,112.0,50.73,50.360,AD,5,6.9,6.6,-80.5,43.2,0.074913,7.39E-02,8.51E-03,9.05E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:38,CUBE9717941,112869631,,,
379,U1532,A,6,H,5,W,112.0,50.73,50.360,AD,40,9,19.9,-68.2,65.1,0.028508,2.65E-02,9.59E-03,4.45E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:04:18,CUBE9717941,112869961,,,
379,U1532,A,6,H,5,W,112.0,50.73,50.360,AD,20,7,7.3,-79.9,45.8,0.057407,5.65E-02,7.23E-03,7.02E-03,0,90,CUBE,379-SPINNER-47949541-U1532A.txt,,379-SPINNER-47949531-U1532A.jr6,,JR6,2019-02-07 14:03:55,CUBE9717941,112869781,,,
