Exp,Site,Hole,Core,Type,Sect,A/W,Top offset (cm),Top depth CSF-A (m),Top depth CSF-B (m),Treatment type,Treatment value (mT or deg C or Agico code),Inclination (deg),Declination (deg),Inclination geographic (deg),Declination geographic (deg),Total intensity (A/m),Intensity X (A/m),Intensity Y (A/m),Intensity Z (A/m),Azimuth (deg),Dip (deg),Sample type,Remasoft TXT file,Remasoft JR6ODP file,Remasoft JR6 file,Remasoft DAT file,Instrument,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1532,C,22,X,2,W,16.0,283.07,283.070,AD,5,-39.8,3.5,-50.1,175.8,0.006001," 4.60E-03"," 2.85E-04",-3.84E-03,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:26,CUBE9733751,112866481,,,
379,U1532,C,22,X,2,W,16.0,283.07,283.070,AD,20,-8.9,356.3,-80.3,202.3,0.004881," 4.81E-03",-3.11E-04,-7.58E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:20,CUBE9733751,112891381,,,
379,U1532,C,22,X,2,W,16.0,283.07,283.070,AD,60,-15.0,357.5,-74.8,189.3,0.001487," 1.44E-03",-6.30E-05,-3.85E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:58,CUBE9733751,112891651,,,
379,U1532,C,22,X,2,W,16.0,283.07,283.070,AD,40,-3.9,356.6,-84.8,221.5,0.002522," 2.51E-03",-1.51E-04,-1.70E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:48,CUBE9733751,112891571,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,5,-16.7,194.0,68.3,218.9,0.021120,-1.96E-02,-4.91E-03,-6.08E-03,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:23,CUBE9733761,112866431,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,60,-17.3,187.7,71.1,203.4,0.004384,-4.15E-03,-5.63E-04,-1.30E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:56,CUBE9733761,112891641,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,15,-15.4,193.3,69.8,219.9,0.017828,-1.67E-02,-3.95E-03,-4.72E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:06,CUBE9733761,112891271,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,25,-14.9,194.4,69.4,223.1,0.013546,-1.27E-02,-3.26E-03,-3.48E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:24,CUBE9733761,112891411,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,50,-13.0,198.6,67.4,234.2,0.005795,-5.35E-03,-1.80E-03,-1.30E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:51,CUBE9733761,112891601,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,80,-8.8,182.1,80.9,193.2,0.002656,-2.62E-03,-9.53E-05,-4.08E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:16,CUBE9733761,112891781,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,30,-14.2,201.2,64.7,234.9,0.011732,-1.06E-02,-4.10E-03,-2.89E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:32,CUBE9733761,112891471,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,40,-11.3,201.8,65.5,241.8,0.008424,-7.67E-03,-3.07E-03,-1.65E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:46,CUBE9733761,112891561,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,NRM,0,-16.2,193.6,69.0,219.0,0.023321,-2.18E-02,-5.26E-03,-6.51E-03,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:17,CUBE9733761,112866321,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,90,-13.7,185.5,75.3,201.3,0.002266,-2.19E-03,-2.09E-04,-5.37E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:20,CUBE9733761,112891811,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,100,-2.7,181.5,86.9,208.2,0.001706,-1.70E-03,-4.39E-05,-8.17E-05,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:30,CUBE9733761,112891881,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,20,-15.2,196.2,68.0,225.8,0.015507,-1.44E-02,-4.17E-03,-4.06E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:19,CUBE9733761,112891371,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,70,-9.2,187.9,77.9,220.6,0.003285,-3.21E-03,-4.48E-04,-5.23E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:06,CUBE9733761,112891711,,,
379,U1532,C,22,X,CC,W,27.0,287.62,287.620,AD,10,-16.2,213.2,53.5,242.0,0.019355,-1.56E-02,-1.02E-02,-5.40E-03,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:37,CUBE9733761,112866611,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,90,30.5,160.2,54.2,29.9,0.004216,-3.42E-03," 1.23E-03"," 2.14E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:29,CUBE9734511,112891871,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,40,30.2,164.0,56.2,25.4,0.018566,-1.54E-02," 4.42E-03"," 9.33E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:43,CUBE9734511,112891541,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,5,31.7,163.8,54.7,24.3,0.049955,-4.08E-02," 1.19E-02"," 2.63E-02",0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:27,CUBE9734511,112866491,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,20,31.1,160.0,53.5,29.6,0.040009,-3.22E-02," 1.17E-02"," 2.07E-02",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:14,CUBE9734511,112891331,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,15,31.7,162.2,54.1,26.3,0.044599,-3.61E-02," 1.16E-02"," 2.34E-02",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:13,CUBE9734511,112891321,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,25,30.3,158.7,53.6,31.8,0.034951,-2.81E-02," 1.09E-02"," 1.76E-02",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:26,CUBE9734511,112891421,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,50,29.5,167.4,58.2,21.1,0.013771,-1.17E-02," 2.61E-03"," 6.78E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:54,CUBE9734511,112891621,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,NRM,0,27.4,166.7,59.8,23.9,0.054962,-4.75E-02," 1.12E-02"," 2.53E-02",0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:18,CUBE9734511,112866341,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,30,29.7,159.9,54.7,31.1,0.029617,-2.42E-02," 8.84E-03"," 1.47E-02",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:34,CUBE9734511,112891481,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,60,25.8,165.9,60.8,26.7,0.009732,-8.50E-03," 2.13E-03"," 4.24E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:03,CUBE9734511,112891691,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,70,29.4,162.5,56.2,28.1,0.007743,-6.43E-03," 2.03E-03"," 3.80E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:10,CUBE9734511,112891741,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,100,36.1,167.5,52.0,16.5,0.003655,-2.88E-03," 6.38E-04"," 2.16E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:37,CUBE9734511,112891931,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,80,37.8,171.0,51.3,11.4,0.005466,-4.27E-03," 6.74E-04"," 3.35E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:19,CUBE9734511,112891801,,,
379,U1532,C,23,X,1,W,102.0,292.02,291.990,AD,10,32.5,163.2,53.8,24.4,0.047764,-3.86E-02," 1.16E-02"," 2.57E-02",0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:28,CUBE9734511,112866511,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,90,50.2,219.0,29.9,332.3,0.002287,-1.14E-03,-9.22E-04," 1.76E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:24,CUBE9734521,112891841,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,NRM,0,-6.4,189.2,78.8,234.7,0.022295,-2.19E-02,-3.53E-03,-2.50E-03,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:19,CUBE9734521,112866361,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,20,10.3,176.3,79.1,19.6,0.014671,-1.44E-02," 9.35E-04"," 2.62E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:17,CUBE9734521,112891351,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,10,10.0,177.8,79.7,12.3,0.016414,-1.61E-02," 6.23E-04"," 2.86E-03",0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:35,CUBE9734521,112866591,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,60,-31.8,197.8,54.0,206.3,0.003347,-2.71E-03,-8.71E-04,-1.76E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:02,CUBE9734521,112891681,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,15,9.1,154.4,62.9,69.7,0.016580,-1.48E-02," 7.08E-03"," 2.63E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:10,CUBE9734521,112891301,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,90,29.9,225.7,37.2,308.8,0.001651,-9.99E-04,-1.02E-03," 8.24E-04",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:27,CUBE9734521,112891861,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,5,2.8,181.6,86.8,329.7,0.015852,-1.58E-02,-4.51E-04," 7.72E-04",0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:24,CUBE9734521,112866461,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,100,68.5,280.6,-3.9,338.9,0.001389," 9.39E-05",-5.00E-04," 1.29E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:31,CUBE9734521,112891891,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,40,13.2,156.6,63.3,59.4,0.007637,-6.82E-03," 2.96E-03"," 1.75E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:42,CUBE9734521,112891531,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,50,17.8,181.4,72.1,355.7,0.005179,-4.93E-03,-1.20E-04," 1.58E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:53,CUBE9734521,112891611,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,30,11.1,172.4,76.6,34.1,0.011249,-1.09E-02," 1.46E-03"," 2.16E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:36,CUBE9734521,112891491,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,70,34.4,163.3,52.3,22.7,0.003192,-2.52E-03," 7.55E-04"," 1.80E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:09,CUBE9734521,112891731,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,80,47.4,240.5,19.5,321.3,0.001947,-6.49E-04,-1.15E-03," 1.43E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:17,CUBE9734521,112891791,,,
379,U1532,C,23,X,4,W,101.0,296.54,296.376,AD,25,10.0,172.1,77.3,38.0,0.012626,-1.23E-02," 1.71E-03"," 2.19E-03",0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:23,CUBE9734521,112891401,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,30,-46.6,6.1,-43.1,174.3,0.013353," 9.12E-03"," 9.70E-04",-9.71E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:37,CUBE9734731,112891501,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,15,-33.2,159.9,51.8,152.3,0.022124,-1.74E-02," 6.36E-03",-1.21E-02,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:09,CUBE9734731,112891291,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,20,-32.7,158.9,51.7,150.7,0.019354,-1.52E-02," 5.87E-03",-1.05E-02,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:18,CUBE9734731,112891361,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,NRM,0,-32.5,167.2,55.3,160.8,0.032260,-2.65E-02," 6.04E-03",-1.74E-02,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:20,CUBE9734731,112866381,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,25,-32.2,163.5,54.3,155.7,0.016701,-1.36E-02," 4.01E-03",-8.89E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:22,CUBE9734731,112891391,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,60,-30.3,170.6,58.5,164.4,0.005385,-4.59E-03," 7.59E-04",-2.71E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:01,CUBE9734731,112891671,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,80,-30.3,171.7,58.7,166.1,0.002758,-2.36E-03," 3.44E-04",-1.39E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:13,CUBE9734731,112891761,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,90,-33.1,173.5,56.3,170.2,0.002397,-1.99E-03," 2.26E-04",-1.31E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:26,CUBE9734731,112891851,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,70,-21.6,161.5,61.9,141.2,0.004001,-3.53E-03," 1.18E-03",-1.47E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:08,CUBE9734731,112891721,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,10,-33.5,166.3,54.1,160.3,0.024507,-1.98E-02," 4.86E-03",-1.35E-02,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:29,CUBE9734731,112866531,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,30,-32.2,175.6,57.5,173.0,0.013981,-1.18E-02," 9.09E-04",-7.45E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:39,CUBE9734731,112891511,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,100,-30.9,161.3,54.4,151.8,0.001740,-1.41E-03," 4.78E-04",-8.93E-04,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:27:34,CUBE9734731,112891911,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,40,-31.3,163.7,55.0,155.2,0.010046,-8.23E-03," 2.41E-03",-5.23E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:40,CUBE9734731,112891521,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,5,-33.5,162.5,52.6,155.6,0.026888,-2.14E-02," 6.74E-03",-1.49E-02,0,90,CUBE,379-SPINNER-47935241-U1532C.txt,,379-SPINNER-47935221-U1532C.jr6,,JR6,2019-02-07 13:40:21,CUBE9734731,112866401,,,
379,U1532,C,24,X,3,W,32.0,303.83,303.830,AD,50,-28.4,157.3,54.3,144.4,0.006901,-5.60E-03," 2.34E-03",-3.28E-03,0,90,CUBE,379-SPINNER-47990451-U1532C.txt,,379-SPINNER-47990441-U1532C.jr6,,JR6,2019-02-08 08:26:55,CUBE9734731,112891631,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,100,13.4,145.5,53.3,67.3,0.003324,-2.66E-03,1.83E-03,7.68E-04,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:59:49,CUBE9736381,112895031,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,10,20.1,149.2,53.8,54.4,0.041691,-3.36E-02,2.00E-02,1.43E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:55:55,CUBE9736381,112894321,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,5,19.4,151.7,56.1,53.3,0.044417,-3.69E-02," 1.99E-02"," 1.48E-02",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:58:15,CUBE9736381,113348681,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,20,18.4,144.2,50.3,60.3,0.035249,-2.71E-02,1.96E-02,1.12E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:56:49,CUBE9736381,112894491,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,25,17.3,138.2,45.4,64.9,0.031188,-2.22E-02,1.98E-02,9.28E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:56:53,CUBE9736381,112894501,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,NRM,0,13.2,138.5,46.9,70.5,0.051517,-3.76E-02,3.32E-02,1.18E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:54:35,CUBE9736381,112894071,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,90,15,134.3,42.4,69.5,0.004158,-2.80E-03,2.88E-03,1.07E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:59:24,CUBE9736381,112894951,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,80,20.8,143.8,49,57.3,0.0054,-4.08E-03,2.98E-03,1.92E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:59:02,CUBE9736381,112894881,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,NRM,0,13.2,138.5,46.9,70.5,0.051517,-3.76E-02,3.32E-02,1.18E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:55:16,CUBE9736381,112894201,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,10,20.1,149.2,53.8,54.4,0.041691,-3.36E-02," 2.00E-02"," 1.43E-02",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:58:19,CUBE9736381,113348721,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,5,19.4,151.7,56.1,53.3,0.044417,-3.69E-02,1.99E-02,1.48E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:55:01,CUBE9736381,112894151,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,NRM,0,13.2,138.5,46.9,70.5,0.051517,-3.76E-02," 3.32E-02"," 1.18E-02",0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:58:06,CUBE9736381,113348601,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,15,19.3,152.1,56.5,53.2,0.038812,-3.24E-02,1.72E-02,1.28E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:56:13,CUBE9736381,112894381,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,30,17.6,140.4,47.2,63.6,0.027563,-2.02E-02,1.68E-02,8.33E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:57:31,CUBE9736381,112894611,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,40,16.6,134.1,41.8,67.4,0.019655,-1.31E-02,1.35E-02,5.62E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:57:34,CUBE9736381,112894621,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,5,19.4,151.7,56.1,53.3,0.044417,-3.69E-02,1.99E-02,1.48E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:55:43,CUBE9736381,112894281,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,50,16.3,135.5,43.2,67.3,0.015077,-1.03E-02,1.01E-02,4.24E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:58:10,CUBE9736381,112894731,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,10,20.1,149.2,53.8,54.4,0.041691,-3.36E-02,2.00E-02,1.43E-02,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:55:13,CUBE9736381,112894191,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,60,16,135.4,43.2,67.9,0.010494,-7.18E-03,7.09E-03,2.89E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:58:30,CUBE9736381,112894791,,,
379,U1532,C,25,X,6,W,55.0,318.15,317.859,AD,70,14.1,133.3,41.7,71,0.007154,-4.76E-03,5.05E-03,1.74E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:58:50,CUBE9736381,112894851,,,
379,U1532,C,26,X,2,W,86.0,322.06,322.060,AD,5,-0.3,22.2,-67.8,90.7,0.033963," 3.14E-02"," 1.28E-02",-1.56E-04,0,90,CUBE,379-SPINNER-48530661-IRM-U1532.txt,,379-SPINNER-48530621-IRM-U1532.jr6,,JR6,2019-03-11 12:58:16,CUBE9737011,113348691,,,
379,U1532,C,26,X,2,W,86.0,322.06,322.060,AD,40,4.7,10.6,-78.4,66.2,0.014121,1.38E-02,2.60E-03,1.15E-03,0,90,CUBE,379-SPINNER-47997051-U1532C.txt,,379-SPINNER-47997041-U1532C.jr6,,JR6,2019-02-09 06:57:41,CUBE9737011,112894641,,,
