Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,B,2,H,1,0.0,25.5,25.500,35.240,32.961,1.975,379-NGR-48280001-379-u1533b-2h-1_sect9764581_20190226041338.zip,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,10.0,25.6,25.593,35.340,29.229,0.628,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,20.0,25.7,25.687,35.440,28.611,0.362,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,30.0,25.8,25.780,35.540,26.934,0.354,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,40.0,25.9,25.873,35.640,26.677,0.335,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,50.0,26,25.967,35.740,26.317,0.334,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,60.0,26.1,26.060,35.840,26.654,0.335,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,70.0,26.2,26.153,35.940,27.058,0.337,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,80.0,26.3,26.246,36.040,27.685,0.341,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,90.0,26.4,26.340,36.140,28.642,0.346,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,100.0,26.5,26.433,36.240,31.732,0.360,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,110.0,26.6,26.526,36.340,33.939,0.370,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,120.0,26.7,26.620,36.440,38.511,0.382,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,130.0,26.8,26.713,36.540,46.838,0.417,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,140.0,26.9,26.806,36.640,48.419,1.035,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,1,150.0,27,26.900,36.740,43.815,2.455,,2019-02-26 10:13:38,SECT9764581,113134751,,,
379,U1533,B,2,H,2,0.0,27.01,26.909,36.750,48.239,2.841,379-NGR-48285811-379-u1533b-2h-2_sect9764611_20190226083241.zip,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,10.0,27.11,27.002,36.850,49.783,0.977,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,20.0,27.21,27.096,36.950,56.604,0.474,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,30.0,27.31,27.189,37.050,59.118,0.482,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,40.0,27.41,27.282,37.150,60.321,0.474,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,50.0,27.51,27.376,37.250,61.684,0.479,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,60.0,27.61,27.469,37.350,60.191,0.473,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,70.0,27.71,27.562,37.450,42.794,0.408,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,80.0,27.81,27.655,37.550,28.782,0.346,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,90.0,27.91,27.749,37.650,27.759,0.341,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,100.0,28.01,27.842,37.750,28.846,0.346,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,110.0,28.11,27.935,37.850,31.359,0.358,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,120.0,28.21,28.029,37.950,34.278,0.364,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,130.0,28.31,28.122,38.050,36.601,0.374,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,140.0,28.41,28.215,38.150,39.893,0.808,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,2,150.0,28.51,28.309,38.250,41.909,2.481,,2019-02-26 14:32:41,SECT9764611,113134771,,,
379,U1533,B,2,H,3,0.0,28.52,28.318,38.260,59.419,3.476,379-NGR-48286521-379-u1533b-2h-3_sect9764641_20190226084502.zip,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,10.0,28.62,28.411,38.360,44.980,0.895,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,20.0,28.72,28.505,38.460,32.928,0.381,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,30.0,28.82,28.598,38.560,30.021,0.368,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,40.0,28.92,28.691,38.660,30.697,0.355,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,50.0,29.02,28.785,38.760,36.217,0.380,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,60.0,29.12,28.878,38.860,42.484,0.406,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,70.0,29.22,28.971,38.960,45.334,0.418,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,80.0,29.32,29.064,39.060,50.999,0.440,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,90.0,29.42,29.158,39.160,53.915,0.451,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,100.0,29.52,29.251,39.260,51.179,0.441,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,110.0,29.62,29.344,39.360,48.846,0.432,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,120.0,29.72,29.438,39.460,50.248,0.431,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,130.0,29.82,29.531,39.560,46.218,0.415,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,140.0,29.92,29.624,39.660,35.820,0.739,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,3,150.0,30.02,29.718,39.760,32.382,1.943,,2019-02-26 14:45:02,SECT9764641,113134781,,,
379,U1533,B,2,H,4,0.0,30.03,29.727,39.770,38.273,2.275,379-NGR-48287211-379-u1533b-2h-4_sect9764671_20190226085738.zip,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,10.0,30.13,29.820,39.870,36.753,0.755,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,20.0,30.23,29.914,39.970,37.604,0.401,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,30.0,30.33,30.007,40.070,39.588,0.409,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,40.0,30.43,30.100,40.170,39.981,0.396,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,50.0,30.53,30.194,40.270,44.291,0.414,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,60.0,30.63,30.287,40.370,52.564,0.446,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,70.0,30.73,30.380,40.470,62.828,0.483,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,80.0,30.83,30.474,40.570,65.839,0.493,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,90.0,30.93,30.567,40.670,59.765,0.472,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,100.0,31.03,30.661,40.770,52.439,0.446,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,110.0,31.13,30.754,40.870,56.312,0.460,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,120.0,31.23,30.847,40.970,49.001,0.426,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,130.0,31.33,30.941,41.070,36.978,0.376,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,140.0,31.43,31.034,41.170,32.643,0.735,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,4,150.0,31.53,31.127,41.270,32.068,1.824,,2019-02-26 14:57:38,SECT9764671,113134791,,,
379,U1533,B,2,H,5,0.0,31.55,31.146,41.290,44.863,2.649,379-NGR-48288061-379-u1533b-2h-5_sect9764701_20190226091221.zip,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,10.0,31.65,31.239,41.390,46.128,0.914,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,20.0,31.75,31.333,41.490,53.418,0.462,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,30.0,31.85,31.426,41.590,54.811,0.467,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,40.0,31.95,31.519,41.690,45.924,0.420,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,50.0,32.05,31.613,41.790,37.621,0.386,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,60.0,32.15,31.706,41.890,35.364,0.376,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,70.0,32.25,31.799,41.990,35.194,0.375,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,80.0,32.35,31.893,42.090,34.451,0.373,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,90.0,32.45,31.986,42.190,36.979,0.384,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,100.0,32.55,32.079,42.290,46.299,0.422,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,110.0,32.65,32.173,42.390,54.762,0.454,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,120.0,32.75,32.266,42.490,55.205,0.449,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,130.0,32.85,32.359,42.590,52.487,0.690,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,5,140.0,32.95,32.453,42.690,53.113,0.809,,2019-02-26 15:12:21,SECT9764701,113134801,,,
379,U1533,B,2,H,6,0.0,33.05,32.546,42.790,34.857,2.082,379-NGR-48289211-379-u1533b-2h-6_sect9764731_20190226094311.zip,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,10.0,33.15,32.639,42.890,32.885,0.689,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,20.0,33.25,32.733,42.990,34.031,0.386,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,30.0,33.35,32.826,43.090,36.878,0.398,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,40.0,33.45,32.919,43.190,37.811,0.387,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,50.0,33.55,33.013,43.290,38.207,0.388,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,60.0,33.65,33.106,43.390,40.644,0.399,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,70.0,33.75,33.199,43.490,42.611,0.407,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,80.0,33.85,33.292,43.590,42.395,0.407,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,90.0,33.95,33.386,43.690,39.832,0.396,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,100.0,34.05,33.479,43.790,40.012,0.396,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,110.0,34.15,33.572,43.890,40.996,0.401,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,120.0,34.25,33.666,43.990,43.498,0.404,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,130.0,34.35,33.759,44.090,49.961,0.429,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,140.0,34.45,33.852,44.190,53.269,1.036,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,6,150.0,34.55,33.946,44.290,47.068,2.774,,2019-02-26 15:43:11,SECT9764731,113134811,,,
379,U1533,B,2,H,7,0.0,34.56,33.955,44.300,56.025,3.283,379-NGR-48289761-379-u1533b-2h-7_sect9764761_20190226095452.zip,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,10.0,34.66,34.048,44.400,56.095,1.084,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,20.0,34.76,34.142,44.500,57.741,0.478,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,30.0,34.86,34.235,44.600,54.928,0.468,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,40.0,34.96,34.328,44.700,52.067,0.444,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,50.0,35.06,34.422,44.800,48.547,0.431,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,60.0,35.16,34.515,44.900,40.680,0.888,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,2,H,7,70.0,35.26,34.608,45.000,36.655,2.071,,2019-02-26 15:54:52,SECT9764761,113134821,,,
379,U1533,B,3,H,1,0.0,35,35.000,47.170,42.872,2.536,379-NGR-48290181-379-u1533b-3h-1_sect9765041_20190226100714.zip,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,10.0,35.1,35.094,47.270,45.334,0.901,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,20.0,35.2,35.189,47.370,47.208,0.439,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,30.0,35.3,35.283,47.470,48.271,0.443,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,40.0,35.4,35.377,47.570,49.614,0.435,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,50.0,35.5,35.472,47.670,51.787,0.443,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,60.0,35.6,35.566,47.770,57.841,0.465,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,70.0,35.7,35.661,47.870,57.431,0.464,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,80.0,35.8,35.755,47.970,49.039,0.433,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,90.0,35.9,35.849,48.070,50.682,0.439,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,100.0,36,35.944,48.170,56.476,0.460,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,110.0,36.1,36.038,48.270,58.299,0.467,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,120.0,36.2,36.132,48.370,57.278,0.457,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,130.0,36.3,36.227,48.470,55.111,0.449,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,140.0,36.4,36.321,48.570,55.394,1.072,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,1,150.0,36.5,36.416,48.670,52.554,3.086,,2019-02-26 16:07:14,SECT9765041,113134831,,,
379,U1533,B,3,H,2,0.0,36.51,36.425,48.680,67.069,3.912,379-NGR-48291861-379-u1533b-3h-2_sect9765071_20190226104340.zip,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,10.0,36.61,36.519,48.780,58.748,1.130,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,20.0,36.71,36.614,48.880,56.271,0.472,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,30.0,36.81,36.708,48.980,54.128,0.465,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,40.0,36.91,36.802,49.080,61.294,0.477,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,50.0,37.01,36.897,49.180,60.391,0.474,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,60.0,37.11,36.991,49.280,51.321,0.441,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,70.0,37.21,37.085,49.380,53.274,0.448,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,80.0,37.31,37.180,49.480,52.575,0.446,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,90.0,37.41,37.274,49.580,54.612,0.454,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,100.0,37.51,37.368,49.680,56.239,0.460,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,110.0,37.61,37.463,49.780,56.146,0.459,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,120.0,37.71,37.557,49.880,52.728,0.440,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,130.0,37.81,37.651,49.980,42.235,0.586,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,2,140.0,37.91,37.746,50.080,35.839,0.620,,2019-02-26 16:43:40,SECT9765071,113134841,,,
379,U1533,B,3,H,3,0.0,38.01,37.840,50.180,44.478,2.627,379-NGR-48292601-379-u1533b-3h-3_sect9765101_20190226105549.zip,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,10.0,38.11,37.934,50.280,41.727,0.839,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,20.0,38.21,38.029,50.380,42.008,0.419,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,30.0,38.31,38.123,50.480,46.961,0.438,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,40.0,38.41,38.217,50.580,47.637,0.427,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,50.0,38.51,38.312,50.680,50.831,0.439,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,60.0,38.61,38.406,50.780,54.131,0.452,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,70.0,38.71,38.500,50.880,53.804,0.450,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,80.0,38.81,38.595,50.980,52.035,0.444,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,90.0,38.91,38.689,51.080,52.945,0.448,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,100.0,39.01,38.783,51.180,52.669,0.446,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,110.0,39.11,38.878,51.280,51.656,0.443,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,120.0,39.21,38.972,51.380,50.378,0.431,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,130.0,39.31,39.066,51.480,48.891,0.425,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,140.0,39.41,39.161,51.580,45.352,0.976,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,3,150.0,39.51,39.255,51.680,41.328,2.321,,2019-02-26 16:55:49,SECT9765101,113134851,,,
379,U1533,B,3,H,4,0.0,39.53,39.274,51.700,48.490,2.855,379-NGR-48293161-379-u1533b-3h-4_sect9765131_20190226110909.zip,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,10.0,39.63,39.368,51.800,48.868,0.961,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,20.0,39.73,39.463,51.900,55.004,0.468,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,30.0,39.83,39.557,52.000,59.338,0.483,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,40.0,39.93,39.651,52.100,59.877,0.472,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,50.0,40.03,39.746,52.200,59.267,0.470,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,60.0,40.13,39.840,52.300,62.068,0.480,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,70.0,40.23,39.934,52.400,63.331,0.484,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,80.0,40.33,40.028,52.500,58.919,0.469,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,90.0,40.43,40.123,52.600,56.482,0.461,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,100.0,40.53,40.217,52.700,55.472,0.457,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,110.0,40.63,40.311,52.800,57.462,0.464,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,120.0,40.73,40.406,52.900,62.888,0.477,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,130.0,40.83,40.500,53.000,63.431,0.479,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,140.0,40.93,40.594,53.100,57.001,1.199,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,4,150.0,41.03,40.689,53.200,50.582,2.819,,2019-02-26 17:09:09,SECT9765131,113134861,,,
379,U1533,B,3,H,5,0.0,41.04,40.698,53.210,54.237,3.182,379-NGR-48294281-379-u1533b-3h-5_sect9765161_20190226114959.zip,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,10.0,41.14,40.792,53.310,47.728,0.941,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,20.0,41.24,40.887,53.410,46.724,0.438,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,30.0,41.34,40.981,53.510,50.194,0.451,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,40.0,41.44,41.075,53.610,52.447,0.445,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,50.0,41.54,41.170,53.710,53.131,0.448,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,60.0,41.64,41.264,53.810,54.938,0.455,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,70.0,41.74,41.358,53.910,48.024,0.428,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,80.0,41.84,41.453,54.010,46.315,0.422,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,90.0,41.94,41.547,54.110,47.735,0.428,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,100.0,42.04,41.641,54.210,54.556,0.453,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,110.0,42.14,41.736,54.310,58.129,0.466,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,120.0,42.24,41.830,54.410,55.141,0.449,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,130.0,42.34,41.924,54.510,55.765,0.723,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,5,140.0,42.44,42.019,54.610,52.735,0.804,,2019-02-26 17:49:59,SECT9765161,113134871,,,
379,U1533,B,3,H,6,0.0,42.54,42.113,54.710,51.571,3.030,379-NGR-48294581-379-u1533b-3h-6_sect9765191_20190226120337.zip,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,10.0,42.64,42.207,54.810,49.377,0.970,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,20.0,42.74,42.302,54.910,47.318,0.440,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,30.0,42.84,42.396,55.010,49.308,0.447,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,40.0,42.94,42.490,55.110,51.057,0.440,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,50.0,43.04,42.585,55.210,52.414,0.445,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,60.0,43.14,42.679,55.310,52.484,0.445,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,70.0,43.24,42.774,55.410,54.384,0.453,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,80.0,43.34,42.868,55.510,56.205,0.460,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,90.0,43.44,42.962,55.610,55.342,0.457,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,100.0,43.54,43.057,55.710,57.326,0.464,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,110.0,43.64,43.151,55.810,55.796,0.458,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,120.0,43.74,43.245,55.910,47.198,0.419,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,130.0,43.84,43.340,56.010,42.778,0.401,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,140.0,43.94,43.434,56.110,43.597,0.943,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,6,150.0,44.04,43.529,56.210,43.982,2.464,,2019-02-26 18:03:37,SECT9765191,113134881,,,
379,U1533,B,3,H,7,0.0,44.05,43.538,56.220,66.496,3.879,379-NGR-48294991-379-u1533b-3h-7_sect9765221_20190226121553.zip,2019-02-26 18:15:53,SECT9765221,113134891,,,
379,U1533,B,3,H,7,10.0,44.15,43.632,56.320,59.211,1.138,,2019-02-26 18:15:53,SECT9765221,113134891,,,
379,U1533,B,3,H,7,20.0,44.25,43.727,56.420,54.581,0.466,,2019-02-26 18:15:53,SECT9765221,113134891,,,
379,U1533,B,3,H,7,30.0,44.35,43.821,56.520,53.741,0.463,,2019-02-26 18:15:53,SECT9765221,113134891,,,
379,U1533,B,3,H,7,40.0,44.45,43.915,56.620,54.521,0.453,,2019-02-26 18:15:53,SECT9765221,113134891,,,
