Exp,Site,Hole,Core,Type,Sect,Offset (cm),Depth CSF-A (m),Depth CSF-B (m),Depth CCSF-379-U1533-ABCD-20191030 (m),NGR total counts (cps),Absolute error (cps),NGR zip file,Timestamp (UTC),Text ID,Test No.,Sample comments,Test comments,Result comments
379,U1533,A,3,H,3,40.0,22.41,22.233,28.140,68.584,0.502,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,50.0,22.51,22.328,28.240,54.847,0.454,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,60.0,22.61,22.423,28.340,45.784,0.420,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,70.0,22.71,22.517,28.440,39.631,0.394,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,80.0,22.81,22.612,28.540,29.129,0.348,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,90.0,22.91,22.707,28.640,23.591,0.320,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,100.0,23.01,22.802,28.740,24.779,0.326,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,110.0,23.11,22.896,28.840,29.636,0.350,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,120.0,23.21,22.991,28.940,30.835,0.347,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,130.0,23.31,23.086,29.040,25.708,0.322,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,140.0,23.41,23.181,29.140,19.897,0.496,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,3,150.0,23.51,23.276,29.240,17.855,1.071,,2019-02-26 13:16:53,SECT9764031,113134701,,,
379,U1533,A,3,H,4,0.0,23.52,23.285,29.250,24.553,1.503,379-NGR-48283191-379-u1533a-3h-4_sect9764061_20190226072938.zip,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,10.0,23.62,23.380,29.350,23.689,0.535,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,20.0,23.72,23.475,29.450,27.618,0.357,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,30.0,23.82,23.570,29.550,35.894,0.394,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,40.0,23.92,23.664,29.650,41.981,0.404,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,50.0,24.02,23.759,29.750,34.134,0.371,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,60.0,24.12,23.854,29.850,31.138,0.357,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,70.0,24.22,23.949,29.950,32.244,0.362,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,80.0,24.32,24.044,30.050,36.272,0.381,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,90.0,24.42,24.139,30.150,41.935,0.405,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,100.0,24.52,24.233,30.250,36.766,0.383,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,110.0,24.62,24.328,30.350,24.406,0.324,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,120.0,24.72,24.423,30.450,19.495,0.288,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,130.0,24.82,24.518,30.550,18.348,0.281,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,140.0,24.92,24.613,30.650,18.629,0.451,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,4,150.0,25.02,24.708,30.750,18.147,1.148,,2019-02-26 13:29:38,SECT9764061,113134711,,,
379,U1533,A,3,H,5,0.0,25.03,24.717,30.760,26.101,1.589,379-NGR-48283751-379-u1533a-3h-5_sect9764091_20190226074215.zip,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,10.0,25.13,24.812,30.860,24.133,0.542,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,20.0,25.23,24.907,30.960,22.751,0.334,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,30.0,25.33,25.001,31.060,21.061,0.325,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,40.0,25.43,25.096,31.160,22.347,0.313,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,50.0,25.53,25.191,31.260,23.851,0.321,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,60.0,25.63,25.286,31.360,29.954,0.351,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,70.0,25.73,25.381,31.460,33.661,0.368,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,80.0,25.83,25.475,31.560,26.915,0.337,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,90.0,25.93,25.570,31.660,24.145,0.323,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,100.0,26.03,25.665,31.760,26.542,0.335,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,110.0,26.13,25.760,31.860,30.502,0.354,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,120.0,26.23,25.855,31.960,29.175,0.339,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,130.0,26.33,25.949,32.060,26.479,0.409,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,5,140.0,26.43,26.044,32.160,25.973,0.569,,2019-02-26 13:42:15,SECT9764091,113134721,,,
379,U1533,A,3,H,6,0.0,26.53,26.139,32.260,40.042,2.375,379-NGR-48284181-379-u1533a-3h-6_sect9764121_20190226075410.zip,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,10.0,26.63,26.234,32.360,41.397,0.834,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,20.0,26.73,26.329,32.460,47.734,0.441,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,30.0,26.83,26.424,32.560,48.621,0.445,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,40.0,26.93,26.518,32.660,35.167,0.375,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,50.0,27.03,26.613,32.760,26.571,0.335,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,60.0,27.13,26.708,32.860,25.204,0.328,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,70.0,27.23,26.803,32.960,27.571,0.340,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,80.0,27.33,26.898,33.060,30.919,0.357,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,90.0,27.43,26.993,33.160,33.289,0.367,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,100.0,27.53,27.087,33.260,37.779,0.387,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,110.0,27.63,27.182,33.360,43.759,0.412,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,120.0,27.73,27.277,33.460,48.461,0.424,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,130.0,27.83,27.372,33.560,47.171,0.419,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,140.0,27.93,27.467,33.660,44.351,0.884,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,6,150.0,28.03,27.562,33.760,37.520,2.233,,2019-02-26 13:54:10,SECT9764121,113134731,,,
379,U1533,A,3,H,7,0.0,28.04,27.571,33.770,59.796,3.498,379-NGR-48284661-379-u1533a-3h-7_sect9764151_20190226080633.zip,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,10.0,28.14,27.666,33.870,53.481,1.040,,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,20.0,28.24,27.761,33.970,44.761,0.430,,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,30.0,28.34,27.855,34.070,31.458,0.375,,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,40.0,28.44,27.950,34.170,27.824,0.341,,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,50.0,28.54,28.045,34.270,26.362,0.431,,2019-02-26 14:06:33,SECT9764151,113134741,,,
379,U1533,A,3,H,7,60.0,28.64,28.140,34.370,30.634,0.565,,2019-02-26 14:06:33,SECT9764151,113134741,,,
